listing_id,lat,lon,Isabella Stewart Gardner Museum,Fenway Park,MFA Boston,Harvard Square,Boston Harbor,Boston Common,Bunker Hill Monument,Faneuil Hall Marketplace,Arnold Arboretum,Skywalk Observatory
163941,42.2780636,-71.160213,5.96,6.42,6.23,8.34,11.23,7.92,9.71,8.67,3.29,7.14
11011124,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
12796808,42.2780636,-71.160213,5.96,6.42,6.23,8.34,11.23,7.92,9.71,8.67,3.29,7.14
4555637,42.3281574,-71.0926176,1.05,1.79,1.12,4.08,5.86,2.68,4.41,3.3,2.5,2.07
1638584,42.326097,-71.0953117,1.14,1.88,1.21,4.17,6.1,2.81,4.57,3.54,2.4,2.16
9896359,42.3444775,-71.0738024,1.61,1.38,1.35,3.37,4.28,1.03,2.81,1.72,3.96,0.82
5885130,42.3385143,-71.0762779,1.48,1.55,1.21,3.53,4.61,1.43,3.16,2.05,3.55,1.23
6068207,42.346402,-71.0766697,1.5,1.27,1.24,3.26,4.35,1.05,2.81,1.79,4.01,0.63
11213228,42.3371651,-71.0683402,1.97,1.86,1.83,3.85,4.36,1.5,3.11,1.89,3.87,1.41
2301709,42.336127,-71.0752762,1.56,1.59,1.29,3.59,4.74,1.62,3.4,2.18,3.54,1.46
1077105,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
1183032,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
9765,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
9870,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
27141,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
650956,42.3456679,-71.072746,1.71,1.48,1.45,3.54,4.16,0.89,2.69,1.6,4.07,0.88
1044307,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
11856912,42.3383079,-71.0709452,1.82,1.67,1.64,3.66,4.39,1.4,3.09,1.91,3.77,1.22
6992859,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9
3969526,42.3366634,-71.0748746,1.59,1.62,1.33,3.62,4.68,1.56,3.34,2.12,3.58,1.4
1166808,42.342851,-71.0727874,1.67,1.5,1.4,3.49,4.31,1.11,2.85,1.74,3.91,0.96
8439661,42.3377967,-71.0705763,1.86,1.71,1.68,3.7,4.43,1.44,3.13,1.95,3.81,1.25
5433246,42.3385143,-71.0762779,1.48,1.55,1.21,3.53,4.61,1.43,3.16,2.05,3.55,1.23
6793945,42.3317581,-71.0816244,1.16,1.77,1.11,3.87,5.12,2,3.78,2.56,3.03,1.74
2846739,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9
6575654,42.3317581,-71.0816244,1.16,1.77,1.11,3.87,5.12,2,3.78,2.56,3.03,1.74
8193344,42.3317581,-71.0816244,1.16,1.77,1.11,3.87,5.12,2,3.78,2.56,3.03,1.74
6355733,42.3371651,-71.0683402,1.97,1.86,1.83,3.85,4.36,1.5,3.11,1.89,3.87,1.41
9862792,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
13995573,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
7954808,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
11687031,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
7649517,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
8575476,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53
8902304,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
7919500,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
7456890,42.3494196,-71.0745821,1.63,1.3,1.36,3.29,4.08,0.75,2.52,1.52,4.24,0.63
8987722,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
9208166,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
7540480,42.3443772,-71.0689723,1.92,1.69,1.66,3.68,4.11,0.93,2.66,1.55,4.15,1.17
14918869,42.3600825,-71.0588801,2.97,2.51,2.7,3.51,2.96,0.7,1.42,0.22,5.46,1.84
7921131,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
8988506,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
7634365,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
7358714,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
2326445,42.3422593,-71.0695248,1.9,1.71,1.63,3.7,4.2,1.03,2.76,1.64,4.01,1.19
8518665,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
13494185,42.3437186,-71.0735154,1.66,1.42,1.39,3.41,4.3,1.11,2.84,1.74,3.93,0.87
10427199,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
851927,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
12287958,42.3437186,-71.0735154,1.66,1.42,1.39,3.41,4.3,1.11,2.84,1.74,3.93,0.87
4461901,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
5714786,42.3414072,-71.0789189,1.33,1.28,1.06,3.27,4.62,1.32,3.08,2.06,3.65,0.96
13713143,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9
1277618,42.3385143,-71.0762779,1.48,1.55,1.21,3.53,4.61,1.43,3.16,2.05,3.55,1.23
9731479,42.3443772,-71.0689723,1.92,1.69,1.66,3.68,4.11,0.93,2.66,1.55,4.15,1.17
1899770,42.3394152,-71.0779964,1.34,1.37,1.08,3.37,4.7,1.51,3.24,2.13,3.59,1.14
13707814,42.3385143,-71.0762779,1.48,1.55,1.21,3.53,4.61,1.43,3.16,2.05,3.55,1.23
2916208,42.3406132,-71.0680406,1.97,1.8,1.71,3.79,4.17,1.18,2.88,1.69,3.99,1.26
8082512,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
8403945,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
8686165,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
4750791,42.3384384,-71.0721248,1.76,1.61,1.58,3.6,4.5,1.42,3.17,1.94,3.76,1.21
8846202,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9
2292495,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
13171246,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
1489289,42.3366634,-71.0748746,1.59,1.62,1.33,3.62,4.68,1.56,3.34,2.12,3.58,1.4
14591627,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
12384469,42.3383079,-71.0709452,1.82,1.67,1.64,3.66,4.39,1.4,3.09,1.91,3.77,1.22
8206536,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
9933886,42.3504366,-71.0726569,1.74,1.39,1.48,3.37,3.9,0.6,2.37,1.34,4.34,0.7
7205210,42.3317581,-71.0816244,1.16,1.77,1.11,3.87,5.12,2,3.78,2.56,3.03,1.74
13318173,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
8992733,42.3368063,-71.071139,1.83,1.69,1.66,3.68,4.53,1.54,3.23,2.05,3.76,1.38
5783197,42.3439178,-71.0758777,1.5,1.27,1.23,3.25,4.36,1.07,2.82,1.8,3.85,0.71
7796658,42.3440218,-71.0662082,2.04,1.8,1.77,3.79,3.95,0.86,2.61,1.39,4.2,1.25
11588543,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
1275498,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
8025718,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
7476340,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
4879702,42.3363979,-71.0781182,1.36,1.48,1.1,3.46,4.79,1.64,3.37,2.23,3.41,1.32
225224,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9
7694559,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
12253029,42.3422593,-71.0695248,1.9,1.71,1.63,3.7,4.2,1.03,2.76,1.64,4.01,1.19
7714627,42.3422593,-71.0695248,1.9,1.71,1.63,3.7,4.2,1.03,2.76,1.64,4.01,1.19
12890156,42.3418147,-71.0782554,1.38,1.21,1.12,3.2,4.58,1.28,3.04,2.02,3.7,0.9
5074924,42.3414072,-71.0789189,1.33,1.28,1.06,3.27,4.62,1.32,3.08,2.06,3.65,0.96
2372987,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
7368611,42.3443772,-71.0689723,1.92,1.69,1.66,3.68,4.11,0.93,2.66,1.55,4.15,1.17
3601030,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
9841645,42.336127,-71.0752762,1.56,1.59,1.29,3.59,4.74,1.62,3.4,2.18,3.54,1.46
14414330,42.341862,-71.0808027,1.18,1.16,0.91,3.16,4.62,1.32,3.08,2.06,3.58,0.89
4860853,42.3414072,-71.0789189,1.33,1.28,1.06,3.27,4.62,1.32,3.08,2.06,3.65,0.96
5532549,42.3456679,-71.072746,1.71,1.48,1.45,3.54,4.16,0.89,2.69,1.6,4.07,0.88
8631257,42.3456679,-71.072746,1.71,1.48,1.45,3.54,4.16,0.89,2.69,1.6,4.07,0.88
9663423,42.3385143,-71.0762779,1.48,1.55,1.21,3.53,4.61,1.43,3.16,2.05,3.55,1.23
6763409,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
3289921,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
5976821,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08
8680170,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9
11841986,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08
6287797,42.3317581,-71.0816244,1.16,1.77,1.11,3.87,5.12,2,3.78,2.56,3.03,1.74
8827268,42.3452801,-71.0524536,2.93,2.7,2.67,4.58,3.66,1.37,2.58,1.35,5.07,2.15
5075267,42.3414072,-71.0789189,1.33,1.28,1.06,3.27,4.62,1.32,3.08,2.06,3.65,0.96
798957,42.3415199,-71.0747768,1.55,1.38,1.34,3.36,4.45,1.27,3,1.89,3.79,0.92
11710680,42.3422593,-71.0695248,1.9,1.71,1.63,3.7,4.2,1.03,2.76,1.64,4.01,1.19
11686744,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
8088370,42.3426483,-71.0778494,1.4,1.16,1.13,3.15,4.49,1.2,2.96,1.94,3.76,0.85
4742275,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
7645862,42.342408,-71.0802115,1.22,1.16,0.96,3.15,4.57,1.27,3.03,2.01,3.63,0.85
9821291,42.3366634,-71.0748746,1.59,1.62,1.33,3.62,4.68,1.56,3.34,2.12,3.58,1.4
9611852,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9
7294565,42.3406132,-71.0680406,1.97,1.8,1.71,3.79,4.17,1.18,2.88,1.69,3.99,1.26
14821911,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
8303267,42.3439178,-71.0758777,1.5,1.27,1.23,3.25,4.36,1.07,2.82,1.8,3.85,0.71
9728602,42.3317581,-71.0816244,1.16,1.77,1.11,3.87,5.12,2,3.78,2.56,3.03,1.74
5058148,42.3366634,-71.0748746,1.59,1.62,1.33,3.62,4.68,1.56,3.34,2.12,3.58,1.4
6762011,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
11873789,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
12496332,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
585148,42.3398968,-71.0682022,1.96,1.8,1.7,3.78,4.24,1.25,2.95,1.77,3.98,1.25
5582163,42.3444775,-71.0738024,1.61,1.38,1.35,3.37,4.28,1.03,2.81,1.72,3.96,0.82
5352623,42.3415199,-71.0747768,1.55,1.38,1.34,3.36,4.45,1.27,3,1.89,3.79,0.92
322593,42.3415199,-71.0747768,1.55,1.38,1.34,3.36,4.45,1.27,3,1.89,3.79,0.92
6810723,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
11902134,42.3443772,-71.0689723,1.92,1.69,1.66,3.68,4.11,0.93,2.66,1.55,4.15,1.17
14461998,42.3366634,-71.0748746,1.59,1.62,1.33,3.62,4.68,1.56,3.34,2.12,3.58,1.4
10227043,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53
14709217,42.3394152,-71.0779964,1.34,1.37,1.08,3.37,4.7,1.51,3.24,2.13,3.59,1.14
2683284,42.3317581,-71.0816244,1.16,1.77,1.11,3.87,5.12,2,3.78,2.56,3.03,1.74
11397511,42.3385143,-71.0762779,1.48,1.55,1.21,3.53,4.61,1.43,3.16,2.05,3.55,1.23
1252289,42.3366634,-71.0748746,1.59,1.62,1.33,3.62,4.68,1.56,3.34,2.12,3.58,1.4
4679319,42.3394152,-71.0779964,1.34,1.37,1.08,3.37,4.7,1.51,3.24,2.13,3.59,1.14
8006992,42.336056,-71.0727196,1.71,1.77,1.47,3.76,4.6,1.62,3.31,2.12,3.64,1.46
7513605,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
8371115,42.3366634,-71.0748746,1.59,1.62,1.33,3.62,4.68,1.56,3.34,2.12,3.58,1.4
13378987,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
13477286,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
13378936,42.3437186,-71.0735154,1.66,1.42,1.39,3.41,4.3,1.11,2.84,1.74,3.93,0.87
11041684,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
13378923,42.3437186,-71.0735154,1.66,1.42,1.39,3.41,4.3,1.11,2.84,1.74,3.93,0.87
11771810,42.3456679,-71.072746,1.71,1.48,1.45,3.54,4.16,0.89,2.69,1.6,4.07,0.88
6348631,42.3440218,-71.0662082,2.04,1.8,1.77,3.79,3.95,0.86,2.61,1.39,4.2,1.25
9840919,42.3437186,-71.0735154,1.66,1.42,1.39,3.41,4.3,1.11,2.84,1.74,3.93,0.87
5734770,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
8480507,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
9430774,42.3440218,-71.0662082,2.04,1.8,1.77,3.79,3.95,0.86,2.61,1.39,4.2,1.25
4364925,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
12426977,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
7511737,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
7694365,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
12508801,42.3444775,-71.0738024,1.61,1.38,1.35,3.37,4.28,1.03,2.81,1.72,3.96,0.82
10083878,42.3317581,-71.0816244,1.16,1.77,1.11,3.87,5.12,2,3.78,2.56,3.03,1.74
990668,42.3415199,-71.0747768,1.55,1.38,1.34,3.36,4.45,1.27,3,1.89,3.79,0.92
10427882,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
639111,42.336056,-71.0727196,1.71,1.77,1.47,3.76,4.6,1.62,3.31,2.12,3.64,1.46
14933461,42.3437186,-71.0735154,1.66,1.42,1.39,3.41,4.3,1.11,2.84,1.74,3.93,0.87
6677700,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
8316068,42.3317581,-71.0816244,1.16,1.77,1.11,3.87,5.12,2,3.78,2.56,3.03,1.74
8381472,42.3414072,-71.0789189,1.33,1.28,1.06,3.27,4.62,1.32,3.08,2.06,3.65,0.96
6972426,42.341862,-71.0808027,1.18,1.16,0.91,3.16,4.62,1.32,3.08,2.06,3.58,0.89
6759439,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
6038520,42.3317581,-71.0816244,1.16,1.77,1.11,3.87,5.12,2,3.78,2.56,3.03,1.74
3236496,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
8200839,42.3317581,-71.0816244,1.16,1.77,1.11,3.87,5.12,2,3.78,2.56,3.03,1.74
1106555,42.3415199,-71.0747768,1.55,1.38,1.34,3.36,4.45,1.27,3,1.89,3.79,0.92
6939126,42.3417603,-71.0760496,1.53,1.29,1.26,3.28,4.47,1.27,3,1.91,3.72,0.91
14304682,42.336127,-71.0752762,1.56,1.59,1.29,3.59,4.74,1.62,3.4,2.18,3.54,1.46
8595650,42.3431182,-71.0699528,1.86,1.67,1.6,3.66,4.19,1.01,2.74,1.63,4.04,1.16
2549840,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
5088560,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
4364989,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
14091605,42.3385143,-71.0762779,1.48,1.55,1.21,3.53,4.61,1.43,3.16,2.05,3.55,1.23
6758482,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
7856208,42.3431,-71.0715473,1.75,1.56,1.48,3.54,4.29,1.09,2.82,1.71,4,1
6758443,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
6758462,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
1810397,42.3431,-71.0715473,1.75,1.56,1.48,3.54,4.29,1.09,2.82,1.71,4,1
14819274,42.3456679,-71.072746,1.71,1.48,1.45,3.54,4.16,0.89,2.69,1.6,4.07,0.88
7377034,42.3440218,-71.0662082,2.04,1.8,1.77,3.79,3.95,0.86,2.61,1.39,4.2,1.25
8201104,42.3317581,-71.0816244,1.16,1.77,1.11,3.87,5.12,2,3.78,2.56,3.03,1.74
13460331,42.3371651,-71.0683402,1.97,1.86,1.83,3.85,4.36,1.5,3.11,1.89,3.87,1.41
14770892,42.3443772,-71.0689723,1.92,1.69,1.66,3.68,4.11,0.93,2.66,1.55,4.15,1.17
453660,42.342851,-71.0727874,1.67,1.5,1.4,3.49,4.31,1.11,2.85,1.74,3.91,0.96
14589341,42.336056,-71.0727196,1.71,1.77,1.47,3.76,4.6,1.62,3.31,2.12,3.64,1.46
12049787,42.3456679,-71.072746,1.71,1.48,1.45,3.54,4.16,0.89,2.69,1.6,4.07,0.88
3808557,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
1119740,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
2513870,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
12034317,42.3395872,-71.0757026,1.5,1.41,1.23,3.4,4.58,1.39,3.13,2.02,3.66,1.1
3842286,42.3452455,-71.0729927,1.7,1.47,1.44,3.46,4.37,1.08,2.83,1.81,4.06,0.9
13377097,42.3437186,-71.0735154,1.66,1.42,1.39,3.41,4.3,1.11,2.84,1.74,3.93,0.87
7920541,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
2694019,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53
11590512,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
10656576,42.3418147,-71.0782554,1.38,1.21,1.12,3.2,4.58,1.28,3.04,2.02,3.7,0.9
5593888,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
9706279,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
14817983,42.336127,-71.0752762,1.56,1.59,1.29,3.59,4.74,1.62,3.4,2.18,3.54,1.46
7592616,42.3385143,-71.0762779,1.48,1.55,1.21,3.53,4.61,1.43,3.16,2.05,3.55,1.23
826555,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9
7740592,42.3439178,-71.0758777,1.5,1.27,1.23,3.25,4.36,1.07,2.82,1.8,3.85,0.71
13605430,42.3422593,-71.0695248,1.9,1.71,1.63,3.7,4.2,1.03,2.76,1.64,4.01,1.19
10656206,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
14486599,42.336127,-71.0752762,1.56,1.59,1.29,3.59,4.74,1.62,3.4,2.18,3.54,1.46
7095320,42.3385143,-71.0762779,1.48,1.55,1.21,3.53,4.61,1.43,3.16,2.05,3.55,1.23
12308161,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
9508975,42.3383079,-71.0709452,1.82,1.67,1.64,3.66,4.39,1.4,3.09,1.91,3.77,1.22
6248526,42.3444775,-71.0738024,1.61,1.38,1.35,3.37,4.28,1.03,2.81,1.72,3.96,0.82
1071144,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
989163,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
9197535,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53
22354,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9
12916551,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
7214920,42.3383079,-71.0709452,1.82,1.67,1.64,3.66,4.39,1.4,3.09,1.91,3.77,1.22
7755144,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
10391455,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
5639731,42.3414072,-71.0789189,1.33,1.28,1.06,3.27,4.62,1.32,3.08,2.06,3.65,0.96
9574727,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
6134013,42.3431182,-71.0699528,1.86,1.67,1.6,3.66,4.19,1.01,2.74,1.63,4.04,1.16
14522631,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
4461846,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79
6444303,42.3415199,-71.0747768,1.55,1.38,1.34,3.36,4.45,1.27,3,1.89,3.79,0.92
824244,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9
22208,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
7575052,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
11060140,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
14125957,42.3433918,-71.0776627,1.39,1.16,1.13,3.15,4.43,1.14,2.89,1.87,3.75,0.77
12587887,42.3383079,-71.0709452,1.82,1.67,1.64,3.66,4.39,1.4,3.09,1.91,3.77,1.22
1038465,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9
12653367,42.3456679,-71.072746,1.71,1.48,1.45,3.54,4.16,0.89,2.69,1.6,4.07,0.88
8753913,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
9949819,42.3456679,-71.072746,1.71,1.48,1.45,3.54,4.16,0.89,2.69,1.6,4.07,0.88
2495047,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98
9853959,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
10671192,42.338942,-71.0787036,1.3,1.33,1.03,3.33,4.76,1.56,3.29,2.18,3.54,1.19
9446242,42.3504366,-71.0726569,1.74,1.39,1.48,3.37,3.9,0.6,2.37,1.34,4.34,0.7
9474436,42.3457835,-71.076447,1.52,1.28,1.25,3.27,4.29,0.99,2.75,1.73,3.95,0.65
1200502,42.3393905,-71.0767268,1.43,1.46,1.16,3.45,4.65,1.47,3.2,2.09,3.64,1.15
9757412,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29
7508063,42.3440218,-71.0662082,2.04,1.8,1.77,3.79,3.95,0.86,2.61,1.39,4.2,1.25
7901248,42.336127,-71.0752762,1.56,1.59,1.29,3.59,4.74,1.62,3.4,2.18,3.54,1.46
14094279,42.3600825,-71.0588801,2.97,2.51,2.7,3.51,2.96,0.7,1.42,0.22,5.46,1.84
7114655,42.3440218,-71.0662082,2.04,1.8,1.77,3.79,3.95,0.86,2.61,1.39,4.2,1.25
8815257,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31
