listing_id,lat,lon,price,beds,price_bed,neighbourhood,property_type,room_type,accommodates
14415125,42.314675,-71.1046991,$275.00,2,137.5,Jamaica Plain,Condominium,Entire home/apt,5
3905508,42.289849,-71.1141651,$130.00,1,130,Jamaica Plain,House,Entire home/apt,2
1628130,42.3104274,-71.1173996,$750.00,7,107.142857142857,Jamaica Plain,House,Entire home/apt,10
14566386,42.3173264,-71.1089803,$160.00,3,53.3333333333333,Jamaica Plain,Apartment,Entire home/apt,3
9590679,42.3239036,-71.1090608,$65.00,1,65,Jamaica Plain,Condominium,Private room,1
14469677,42.3068503,-71.1192035,$77.00,2,38.5,Jamaica Plain,House,Private room,4
447826,42.3166783,-71.110405,$71.00,1,71,Jamaica Plain,House,Private room,2
12736777,42.3042961,-71.1072782,$200.00,1,200,Jamaica Plain,Townhouse,Entire home/apt,2
9459945,42.3239126,-71.1148611,$55.00,1,55,Jamaica Plain,Apartment,Private room,2
13621476,42.2784305,-71.1599071,$95.00,1,95,Jamaica Plain,Apartment,Private room,2
2365632,42.3104274,-71.1173996,$220.00,2,110,Jamaica Plain,Apartment,Entire home/apt,4
10163454,42.2980991,-71.1126716,$54.00,1,54,Jamaica Plain,House,Private room,2
14308511,42.3069064,-71.1126004,$72.00,2,36,Jamaica Plain,Apartment,Private room,3
13751426,42.3063988,-71.1027361,$70.00,1,70,Jamaica Plain,Apartment,Private room,2
1692573,42.3096742,-71.1131974,$135.00,3,45,Jamaica Plain,House,Entire home/apt,4
12932001,42.3151661,-71.106364,$300.00,3,100,Jamaica Plain,House,Entire home/apt,6
5182313,42.3178068,-71.1007759,$110.00,1,110,Jamaica Plain,Apartment,Private room,2
13865867,42.3068503,-71.1192035,$70.00,1,70,Jamaica Plain,House,Private room,2
4331214,42.3069064,-71.1126004,$75.00,1,75,Jamaica Plain,House,Private room,1
12824498,42.3237568,-71.1114464,$70.00,1,70,Jamaica Plain,Apartment,Private room,2
14602997,42.3167197,-71.1007364,$88.00,1,88,Jamaica Plain,Condominium,Private room,2
6377998,42.3143258,-71.0988743,$480.00,7,68.5714285714286,Jamaica Plain,House,Entire home/apt,12
743211,42.3070002,-71.1117353,$550.00,5,110,Jamaica Plain,House,Entire home/apt,9
5166870,42.3063988,-71.1027361,$180.00,2,90,Jamaica Plain,Apartment,Entire home/apt,4
3593290,42.3082538,-71.1166554,$325.00,4,81.25,Jamaica Plain,House,Entire home/apt,5
14672735,42.3176253,-71.1064023,$65.00,1,65,Jamaica Plain,Apartment,Private room,1
1612842,42.3097614,-71.1106476,$290.00,4,72.5,Jamaica Plain,Apartment,Entire home/apt,4
332225,42.2915324,-71.1130742,$159.00,3,53,Jamaica Plain,House,Entire home/apt,4
496022,42.3097835,-71.1188558,$200.00,1,200,Jamaica Plain,House,Private room,2
8720718,42.3176253,-71.1064023,$95.00,1,95,Jamaica Plain,House,Private room,2
9212213,42.3193007,-71.1075489,$65.00,1,65,Jamaica Plain,Condominium,Entire home/apt,2
8310894,42.3239126,-71.1148611,$99.00,1,99,Jamaica Plain,Apartment,Entire home/apt,3
1167221,42.2784305,-71.1599071,$93.00,2,46.5,Jamaica Plain,House,Private room,3
2592416,42.3066062,-71.1055281,$500.00,6,83.3333333333333,Jamaica Plain,House,Entire home/apt,10
1701741,42.307678,-71.1186091,$295.00,2,147.5,Jamaica Plain,Apartment,Entire home/apt,4
4526315,42.3133248,-71.1231827,$450.00,5,90,Jamaica Plain,House,Entire home/apt,11
5918944,42.3123413,-71.0993003,$150.00,2,75,Jamaica Plain,House,Entire home/apt,4
5738018,42.3260904,-71.1044948,$95.00,1,95,Jamaica Plain,Apartment,Entire home/apt,4
4181530,42.308654,-71.1131202,$150.00,2,75,Jamaica Plain,Condominium,Entire home/apt,4
6065674,42.3189996,-71.1127938,$399.00,4,99.75,Jamaica Plain,Apartment,Entire home/apt,8
13698137,42.3167535,-71.1075896,$71.00,1,71,Jamaica Plain,House,Private room,2
12209652,42.3041938,-71.1062922,$500.00,3,166.666666666667,Jamaica Plain,Apartment,Entire home/apt,6
5049582,42.3170274,-71.1048852,$70.00,1,70,Jamaica Plain,Bed & Breakfast,Private room,2
12209339,42.3041938,-71.1062922,$125.00,1,125,Jamaica Plain,Apartment,Private room,2
8981656,42.313345,-71.1174953,$85.00,1,85,Jamaica Plain,Bed & Breakfast,Private room,2
13110347,42.3169505,-71.1059087,$61.00,1,61,Jamaica Plain,Apartment,Private room,2
9833460,42.3176253,-71.1064023,$250.00,4,62.5,Jamaica Plain,House,Entire home/apt,6
8801250,42.3129882,-71.1028974,$56.00,1,56,Jamaica Plain,House,Private room,2
11553697,42.3226789,-71.1131405,$200.00,2,100,Jamaica Plain,Apartment,Shared room,3
13110084,42.3066062,-71.1055281,$220.00,3,73.3333333333333,Jamaica Plain,Apartment,Entire home/apt,6
14682931,42.3167197,-71.1007364,$80.00,1,80,Jamaica Plain,Bed & Breakfast,Private room,1
6425318,42.3208799,-71.1065402,$60.00,1,60,Jamaica Plain,Bed & Breakfast,Private room,2
2378421,42.3117347,-71.1175666,$125.00,2,62.5,Jamaica Plain,House,Private room,2
2443944,42.3216934,-71.114624,$500.00,3,166.666666666667,Jamaica Plain,House,Entire home/apt,5
14683493,42.313345,-71.1174953,$149.00,1,149,Jamaica Plain,Apartment,Entire home/apt,2
12949270,42.3216934,-71.114624,$65.00,1,65,Jamaica Plain,Apartment,Private room,2
12781774,42.3140033,-71.1122811,$99.00,1,99,Jamaica Plain,Apartment,Entire home/apt,2
8226982,42.3176253,-71.1064023,$67.00,2,33.5,Jamaica Plain,Apartment,Private room,3
5212321,42.3176253,-71.1064023,$180.00,4,45,Jamaica Plain,House,Entire home/apt,5
4339392,42.3176253,-71.1064023,$170.00,2,85,Jamaica Plain,Apartment,Entire home/apt,3
12191871,42.3091289,-71.0992832,$115.00,2,57.5,Jamaica Plain,House,Entire home/apt,4
12190053,42.3113932,-71.109168,$235.00,3,78.3333333333333,Jamaica Plain,House,Entire home/apt,4
6764572,42.3205726,-71.1071514,$89.00,1,89,Jamaica Plain,House,Private room,2
8521792,42.2980991,-71.1126716,$110.00,1,110,Jamaica Plain,House,Private room,2
4065322,42.308654,-71.1131202,$84.00,1,84,Jamaica Plain,Apartment,Private room,2
12209147,42.3041938,-71.1062922,$125.00,1,125,Jamaica Plain,Apartment,Private room,2
14501824,42.3131645,-71.0953157,$130.00,1,130,Jamaica Plain,Apartment,Entire home/apt,3
12274601,42.297131,-71.1123281,$65.00,1,65,Jamaica Plain,Apartment,Private room,1
4457943,42.3118724,-71.1047488,$86.00,1,86,Jamaica Plain,Townhouse,Private room,2
9865550,42.3120041,-71.104052,$75.00,1,75,Jamaica Plain,Apartment,Entire home/apt,4
4838985,42.3063988,-71.1027361,$255.00,2,127.5,Jamaica Plain,Apartment,Entire home/apt,6
197972,42.3166783,-71.110405,$145.00,1,145,Jamaica Plain,House,Entire home/apt,3
10749312,42.3154835,-71.1061289,$199.00,4,49.75,Jamaica Plain,House,Entire home/apt,5
1115394,42.3063988,-71.1027361,$91.00,1,91,Jamaica Plain,Apartment,Private room,2
5702292,42.3129882,-71.1028974,$81.00,1,81,Jamaica Plain,House,Private room,2
4015972,42.3208799,-71.1065402,$60.00,1,60,Jamaica Plain,Apartment,Private room,2
2295530,42.3176253,-71.1064023,$99.00,2,49.5,Jamaica Plain,House,Private room,3
5882411,42.2989452,-71.1116663,$88.00,1,88,Jamaica Plain,Condominium,Private room,1
6914622,42.307678,-71.1186091,$225.00,1,225,Jamaica Plain,House,Entire home/apt,2
13697486,42.2329523,-71.1335994,$50.00,1,50,Jamaica Plain,Apartment,Private room,2
14254537,42.3113932,-71.109168,$225.00,1,225,Jamaica Plain,Condominium,Entire home/apt,3
13041752,42.2987446,-71.112422,$48.00,1,48,Jamaica Plain,Townhouse,Private room,1
4538423,42.3127562,-71.1022749,$37.00,1,37,Jamaica Plain,Apartment,Entire home/apt,2
1885386,42.2784305,-71.1599071,$85.00,1,85,Jamaica Plain,House,Private room,2
115936,42.2784305,-71.1599071,$525.00,1,525,Jamaica Plain,Apartment,Entire home/apt,12
8275122,42.3205726,-71.1071514,$100.00,1,100,Jamaica Plain,Apartment,Private room,2
2798787,42.3236674,-71.1067707,$75.00,1,75,Jamaica Plain,House,Private room,2
9110588,42.2969269,-71.1143927,$25.00,1,25,Jamaica Plain,Apartment,Private room,2
2950175,42.3063988,-71.1027361,$50.00,1,50,Jamaica Plain,Apartment,Private room,1
5293067,42.3129882,-71.1028974,$49.00,1,49,Jamaica Plain,House,Private room,2
13829133,42.3176253,-71.1064023,$125.00,3,41.6666666666667,Jamaica Plain,House,Private room,4
14161407,42.3169505,-71.1059087,$180.00,2,90,Jamaica Plain,Condominium,Entire home/apt,4
11912139,42.3208799,-71.1065402,$60.00,1,60,Jamaica Plain,Apartment,Private room,2
2933661,42.3041938,-71.1062922,$85.00,1,85,Jamaica Plain,Apartment,Private room,2
1803138,42.3106206,-71.1002135,$85.00,1,85,Jamaica Plain,Apartment,Private room,2
11397952,42.3129614,-71.1163506,$64.00,1,64,Jamaica Plain,House,Private room,2
50032,42.2784305,-71.1599071,$725.00,5,145,Jamaica Plain,Apartment,Entire home/apt,12
6390634,42.2989452,-71.1116663,$75.00,1,75,Jamaica Plain,Condominium,Private room,2
6291807,42.2987446,-71.112422,$119.00,2,59.5,Jamaica Plain,Apartment,Entire home/apt,4
1949996,42.2784305,-71.1599071,$110.00,2,55,Jamaica Plain,Apartment,Entire home/apt,4
8634599,42.3096742,-71.1131974,$179.00,1,179,Jamaica Plain,House,Entire home/apt,2
11370704,42.3118724,-71.1047488,$175.00,2,87.5,Jamaica Plain,Apartment,Entire home/apt,6
1704090,42.3169505,-71.1059087,$125.00,1,125,Jamaica Plain,Apartment,Entire home/apt,2
1187188,42.3118724,-71.1047488,$220.00,4,55,Jamaica Plain,Loft,Entire home/apt,4
903598,42.3334924,-71.0913674,$299.00,2,149.5,Mission Hill,Apartment,Entire home/apt,4
9903,42.3342793,-71.1004839,$249.00,1,249,Mission Hill,Apartment,Entire home/apt,2
14444280,42.3278936,-71.1044364,$115.00,1,115,Mission Hill,Apartment,Entire home/apt,2
12379725,42.3334924,-71.0913674,$239.00,1,239,Mission Hill,Apartment,Entire home/apt,2
7225376,42.3314645,-71.0973132,$75.00,1,75,Mission Hill,Apartment,Private room,2
5660081,42.3267966,-71.0986349,$30.00,1,30,Mission Hill,Loft,Private room,2
13968660,42.3315017,-71.1013588,$45.00,1,45,Mission Hill,Apartment,Private room,1
1426711,42.3334924,-71.0913674,$160.00,5,32,Mission Hill,Condominium,Private room,5
5510597,42.3313974,-71.1014175,$62.00,1,62,Mission Hill,Apartment,Private room,2
12849985,42.3312326,-71.1060616,$872.00,1,872,Mission Hill,Apartment,Private room,1
12320063,42.3308129,-71.1043012,$55.00,1,55,Mission Hill,Apartment,Private room,1
4823089,42.3258875,-71.1117783,$79.00,2,39.5,Mission Hill,Apartment,Private room,4
7871576,42.3308958,-71.1067489,$60.00,1,60,Mission Hill,Apartment,Private room,1
5904992,42.3313974,-71.1014175,$79.00,1,79,Mission Hill,Apartment,Private room,2
5222368,42.3280585,-71.107589,$75.00,1,75,Mission Hill,House,Private room,1
66288,42.3322247,-71.1063993,$75.00,1,75,Mission Hill,Apartment,Entire home/apt,2
11313921,42.3296222,-71.1049269,$30.00,1,30,Mission Hill,House,Private room,1
6629929,42.3313396,-71.0954951,$105.00,1,105,Mission Hill,Apartment,Private room,2
12074204,42.3338002,-71.0991424,$27.00,1,27,Mission Hill,Apartment,Shared room,1
4160585,42.3285343,-71.1086054,$85.00,1,85,Mission Hill,House,Private room,1
13391024,42.3331993,-71.1019797,$110.00,1,110,Mission Hill,House,Private room,2
195515,42.3334924,-71.0913674,$199.00,1,199,Mission Hill,Apartment,Entire home/apt,2
13565466,42.3315017,-71.1013588,$45.00,2,22.5,Mission Hill,Apartment,Private room,2
130552,42.3334924,-71.0913674,$269.00,2,134.5,Mission Hill,Apartment,Entire home/apt,4
5832127,42.3310008,-71.1028088,$69.00,1,69,Mission Hill,Apartment,Private room,2
9710999,42.3334924,-71.0913674,$75.00,1,75,Mission Hill,Apartment,Private room,2
12517081,42.3310008,-71.1028088,$45.00,1,45,Mission Hill,House,Private room,2
13531200,42.3331993,-71.1019797,$70.00,1,70,Mission Hill,House,Private room,1
11861063,42.3276712,-71.1067395,$70.00,2,35,Mission Hill,House,Private room,3
12089399,42.3342793,-71.1004839,$169.00,1,169,Mission Hill,Apartment,Entire home/apt,3
5453775,42.3258875,-71.1117783,$99.00,3,33,Mission Hill,Apartment,Private room,5
12497846,42.3318391,-71.1056003,$90.00,1,90,Mission Hill,Apartment,Private room,1
14137262,42.3272075,-71.1062222,$80.00,1,80,Mission Hill,Condominium,Private room,2
5526487,42.329133,-71.0946362,$275.00,3,91.6666666666667,Mission Hill,Apartment,Entire home/apt,6
14398508,42.3315017,-71.1013588,$71.00,1,71,Mission Hill,Apartment,Private room,2
1373520,42.329082,-71.0978568,$125.00,1,125,Mission Hill,Apartment,Private room,2
6387077,42.337739,-71.0957317,$140.00,1,140,Mission Hill,Apartment,Entire home/apt,2
13037372,42.3311839,-71.1086751,$52.00,2,26,Mission Hill,Apartment,Shared room,2
1471308,42.3334924,-71.0913674,$70.00,1,70,Mission Hill,Apartment,Private room,2
13521713,42.337739,-71.0957317,$208.00,1,208,Mission Hill,Apartment,Entire home/apt,3
848152,42.329082,-71.0978568,$399.00,3,133,Mission Hill,Apartment,Entire home/apt,7
7008455,42.3258875,-71.1117783,$100.00,1,100,Mission Hill,Apartment,Entire home/apt,2
11006149,42.3342793,-71.1004839,$59.00,1,59,Mission Hill,Apartment,Entire home/apt,1
12102482,42.3342793,-71.1004839,$169.00,1,169,Mission Hill,Apartment,Entire home/apt,3
6744795,42.3342793,-71.1004839,$169.00,1,169,Mission Hill,Apartment,Entire home/apt,3
3659917,42.3258875,-71.1117783,$75.00,1,75,Mission Hill,Apartment,Private room,1
14854671,42.3314922,-71.0997776,$100.00,1,100,Mission Hill,Condominium,Private room,2
1092093,42.3347357,-71.1018627,$115.00,1,115,Mission Hill,Apartment,Entire home/apt,3
10051003,42.3334924,-71.0913674,$65.00,1,65,Mission Hill,Apartment,Entire home/apt,2
11219568,42.3258875,-71.1117783,$349.00,7,49.8571428571429,Mission Hill,Apartment,Entire home/apt,12
1471373,42.3334924,-71.0913674,$75.00,3,25,Mission Hill,Apartment,Private room,3
13888974,42.3315017,-71.1013588,$35.00,4,8.75,Mission Hill,House,Shared room,1
9428208,42.3313396,-71.0954951,$100.00,4,25,Mission Hill,Apartment,Entire home/apt,5
13233250,42.3313396,-71.0954951,$199.00,2,99.5,Mission Hill,Apartment,Entire home/apt,4
9710673,42.3334924,-71.0913674,$75.00,1,75,Mission Hill,Apartment,Private room,2
8973362,42.3331996,-71.1090479,$160.00,2,80,Mission Hill,Apartment,Entire home/apt,4
10153739,42.3342793,-71.1004839,$349.00,1,349,Mission Hill,Apartment,Entire home/apt,3
2754149,42.3272075,-71.1062222,$65.00,1,65,Mission Hill,Apartment,Private room,2
12707324,42.3365012,-71.1101831,$41.00,1,41,Mission Hill,Apartment,Private room,1
14442333,42.329082,-71.0978568,$80.00,2,40,Mission Hill,Apartment,Private room,2
9824155,42.3239126,-71.1148611,$49.00,1,49,Mission Hill,Apartment,Private room,2
13624971,42.3315017,-71.1013588,$35.00,1,35,Mission Hill,Apartment,Private room,1
9626892,42.3296222,-71.1049269,$72.00,1,72,Mission Hill,Townhouse,Private room,2
7562235,42.3258875,-71.1117783,$90.00,1,90,Mission Hill,Apartment,Private room,2
10478553,42.3313396,-71.0954951,$100.00,1,100,Mission Hill,Apartment,Private room,2
14854164,42.3314922,-71.0997776,$90.00,1,90,Mission Hill,Condominium,Private room,2
14196983,42.3365012,-71.1101831,$89.00,3,29.6666666666667,Mission Hill,Apartment,Entire home/apt,2
6611126,42.3296222,-71.1049269,$65.00,1,65,Mission Hill,Apartment,Private room,1
5267396,42.3314645,-71.0973132,$170.00,1,170,Mission Hill,Apartment,Entire home/apt,2
8184662,42.3342793,-71.1004839,$169.00,1,169,Mission Hill,Apartment,Entire home/apt,3
12264207,42.3296222,-71.1049269,$150.00,4,37.5,Mission Hill,Apartment,Entire home/apt,5
14685769,42.3348608,-71.1016319,$50.00,1,50,Mission Hill,House,Private room,1
14867747,42.332058,-71.099311,$20.00,1,20,Mission Hill,Apartment,Shared room,1
13081347,42.3320053,-71.1099596,$56.00,1,56,Mission Hill,Apartment,Private room,1
6118583,42.3311839,-71.1086751,$140.00,2,70,Mission Hill,Loft,Entire home/apt,3
6990023,42.3260904,-71.1044948,$88.00,1,88,Mission Hill,Apartment,Private room,2
14670311,42.3348608,-71.1016319,$50.00,1,50,Mission Hill,House,Private room,1
10328539,42.3310008,-71.1028088,$74.00,1,74,Mission Hill,House,Private room,2
14668008,42.3334924,-71.0913674,$42.00,1,42,Mission Hill,Apartment,Private room,2
10131503,42.3342793,-71.1004839,$199.00,2,99.5,Mission Hill,Apartment,Entire home/apt,5
7280665,42.3338002,-71.0991424,$40.00,3,13.3333333333333,Mission Hill,Apartment,Shared room,1
10153536,42.3342793,-71.1004839,$169.00,1,169,Mission Hill,Apartment,Entire home/apt,3
12359031,42.3334924,-71.0913674,$319.00,2,159.5,Mission Hill,Apartment,Entire home/apt,5
13000520,42.3272075,-71.1062222,$80.00,1,80,Mission Hill,Condominium,Private room,2
7050397,42.3272075,-71.1062222,$50.00,1,50,Mission Hill,House,Private room,1
4687499,42.3258875,-71.1117783,$103.00,1,103,Mission Hill,Apartment,Private room,3
4625517,42.339904,-71.0898892,$100.00,1,100,Mission Hill,House,Private room,2
5412487,42.3260904,-71.1044948,$160.00,3,53.3333333333333,Mission Hill,Loft,Entire home/apt,4
13062783,42.3318391,-71.1056003,$42.00,1,42,Mission Hill,Apartment,Private room,1
7868931,42.3342793,-71.1004839,$169.00,1,169,Mission Hill,Apartment,Entire home/apt,3
8442314,42.3334734,-71.1052826,$89.00,1,89,Mission Hill,House,Private room,2
12357955,42.3334924,-71.0913674,$199.00,1,199,Mission Hill,Apartment,Entire home/apt,3
12750816,42.3302935,-71.1049919,$150.00,2,75,Mission Hill,Apartment,Entire home/apt,4
8015793,42.3267966,-71.0986349,$200.00,1,200,Mission Hill,Loft,Entire home/apt,4
9998187,42.3258875,-71.1117783,$99.00,2,49.5,Mission Hill,Apartment,Private room,3
14336348,42.3600825,-71.0588801,$99.00,,,Mission Hill,Apartment,Private room,1
4493030,42.3334924,-71.0913674,$272.00,3,90.6666666666667,Mission Hill,Apartment,Entire home/apt,5
13525610,42.3331993,-71.1019797,$85.00,1,85,Mission Hill,House,Private room,1
14339562,42.3315017,-71.1013588,$70.00,1,70,Mission Hill,House,Private room,2
14110186,42.3308958,-71.1067489,$100.00,1,100,Mission Hill,Apartment,Private room,2
4787213,42.3365012,-71.1101831,$109.00,2,54.5,Mission Hill,Apartment,Entire home/apt,4
13658697,42.3342793,-71.1004839,$80.00,1,80,Mission Hill,Apartment,Private room,2
8539551,42.3334734,-71.1052826,$79.00,1,79,Mission Hill,House,Private room,1
9407895,42.3338002,-71.0991424,$28.00,1,28,Mission Hill,Apartment,Shared room,1
13651290,42.332427,-71.096541,$55.00,2,27.5,Mission Hill,Apartment,Entire home/apt,2
3198169,42.3334924,-71.0913674,$110.00,1,110,Mission Hill,Apartment,Private room,2
10537553,42.3320053,-71.1099596,$40.00,1,40,Mission Hill,Apartment,Private room,1
7113260,42.3267966,-71.0986349,$90.00,1,90,Mission Hill,Loft,Private room,2
13060366,42.3346471,-71.0970353,$80.00,1,80,Mission Hill,Apartment,Shared room,2
14092430,42.3334734,-71.1052826,$74.00,1,74,Mission Hill,House,Private room,2
6834270,42.337739,-71.0957317,$100.00,1,100,Mission Hill,Apartment,Entire home/apt,2
7379913,42.3313396,-71.0954951,$130.00,1,130,Mission Hill,Apartment,Private room,2
4523594,42.3334924,-71.0913674,$215.00,2,107.5,Mission Hill,Apartment,Entire home/apt,3
543188,42.3342793,-71.1004839,$349.00,2,174.5,Mission Hill,Apartment,Entire home/apt,4
4409653,42.3342793,-71.1004839,$246.00,2,123,Mission Hill,Apartment,Entire home/apt,4
12667158,42.3296222,-71.1049269,$150.00,3,50,Mission Hill,Apartment,Entire home/apt,4
8337048,42.332427,-71.096541,$45.00,2,22.5,Mission Hill,Apartment,Shared room,3
8390386,42.332427,-71.096541,$100.00,1,100,Mission Hill,Apartment,Entire home/apt,4
13028092,42.3311839,-71.1086751,$130.00,3,43.3333333333333,Mission Hill,Apartment,Entire home/apt,3
12608363,42.3348608,-71.1016319,$60.00,1,60,Mission Hill,Apartment,Private room,1
5967936,42.337739,-71.0957317,$175.00,1,175,Mission Hill,Apartment,Entire home/apt,2
6684904,42.3342793,-71.1004839,$246.00,2,123,Mission Hill,Apartment,Entire home/apt,3
6676364,42.3401733,-71.1059383,$84.00,1,84,Longwood Medical Area,Condominium,Private room,1
2174711,42.3427542,-71.0973584,$149.00,2,74.5,Longwood Medical Area,Apartment,Entire home/apt,4
14235257,42.3453621,-71.0948612,$75.00,2,37.5,Longwood Medical Area,Apartment,Shared room,2
6870366,42.3401733,-71.1059383,$84.00,1,84,Longwood Medical Area,Apartment,Private room,1
7637094,42.3383121,-71.1104669,$100.00,2,50,Longwood Medical Area,Condominium,Entire home/apt,4
4518756,42.349247,-71.0678481,$165.00,1,165,Bay Village,Apartment,Entire home/apt,4
14759485,42.3497655,-71.069096,$289.00,2,144.5,Bay Village,Guesthouse,Entire home/apt,4
14237196,42.349247,-71.0678481,$170.00,2,85,Bay Village,Condominium,Entire home/apt,4
13449737,42.3516528,-71.0705629,$247.00,1,247,Bay Village,Apartment,Entire home/apt,2
14365669,42.349247,-71.0678481,$500.00,3,166.666666666667,Bay Village,House,Entire home/apt,5
11940785,42.3516528,-71.0705629,$139.00,1,139,Bay Village,Condominium,Entire home/apt,2
4518710,42.349247,-71.0678481,$165.00,1,165,Bay Village,Apartment,Entire home/apt,4
13397390,42.3497655,-71.069096,$500.00,2,250,Bay Village,Townhouse,Entire home/apt,4
11398458,42.3500289,-71.0703479,$350.00,1,350,Bay Village,Apartment,Entire home/apt,3
1731639,42.349247,-71.0678481,$500.00,4,125,Bay Village,House,Entire home/apt,5
