listing_id,lat,lon,Isabella Stewart Gardner Museum,Fenway Park,MFA Boston,Harvard Square,Boston Harbor,Boston Common,Bunker Hill Monument,Faneuil Hall Marketplace,Arnold Arboretum,Skywalk Observatory,price,beds,price_bed,rating,reviews_month,reviews_count,property_type,room_type,accommodates,host_response_rate,host_listing_count,bathrooms,bedrooms,availability,n,sscore,avgsscore,clus
9757412,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,89,1,89,96,1.7,15,1,1,1,100,1,1,1,0,68,132,1.94117647058824,4
7508063,42.3440218,-71.0662082,2.04,1.8,1.77,3.79,3.95,0.86,2.61,1.39,4.2,1.25,238,2,119,96,0.68,9,1,2,6,100,2,1,2,0,52,103,1.98076923076923,1
14094279,42.3600825,-71.0588801,2.97,2.51,2.7,3.51,2.96,0.7,1.42,0.22,5.46,1.84,149,1,149,100,8.78,12,1,1,2,100,1,2,1,12,78,188,2.41025641025641,1
7114655,42.3440218,-71.0662082,2.04,1.8,1.77,3.79,3.95,0.86,2.61,1.39,4.2,1.25,300,5,60,90,0.29,4,3,2,5,100,1,1,2,17,29,38,1.31034482758621,1
8815257,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31,177,3,59,93,3.08,27,1,2,6,100,4,2,2,63,153,232,1.51633986928105,4
2215762,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98,185,1,185,99,0.56,16,1,2,2,100,6,1,1,309,124,296,2.38709677419355,4
5640375,42.3414072,-71.0789189,1.33,1.28,1.06,3.27,4.62,1.32,3.08,2.06,3.65,0.96,122,1,122,84,1.14,20,1,2,2,98,24,1,0,325,108,196,1.81481481481482,4
8096900,42.3383079,-71.0709452,1.82,1.67,1.64,3.66,4.39,1.4,3.09,1.91,3.77,1.22,160,1,160,90,0.49,6,1,2,4,89,1,1,2,112,31,75,2.41935483870968,4
6426364,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98,200,1,200,95,1.66,25,1,2,4,100,11,1,1,323,118,241,2.04237288135593,4
4787233,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,200,2,100,93,0.41,4,1,2,4,100,3,1.5,2,4,12,27,2.25,4
8211468,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53,139,1,139,95,0.74,9,1,2,2,100,1,1,1,310,36,69,1.91666666666667,4
1428355,42.3443772,-71.0689723,1.92,1.69,1.66,3.68,4.11,0.93,2.66,1.55,4.15,1.17,80,1,80,96,1.66,62,1,2,2,100,1,1,0,75,357,784,2.19607843137255,1
526970,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9,130,1,130,90,2,103,2,1,2,100,5,1,1,328,550,1091,1.98363636363636,4
2395326,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53,183,1,183,97,4.41,135,3,2,2,100,2,1,1,58,683,1615,2.36456808199122,4
10734159,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,188,2,94,98,3.61,22,1,2,8,99,30,1,2,36,113,263,2.32743362831858,4
8014383,42.3426483,-71.0778494,1.4,1.16,1.13,3.15,4.49,1.2,2.96,1.94,3.76,0.85,215,1,215,80,0.5,6,1,2,2,100,37,1,1,158,22,39,1.77272727272727,4
4609785,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,75,1,75,93,2.82,57,1,1,2,80,1,1,1,279,285,569,1.99649122807018,4
5834930,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53,125,1,125,85,0.24,4,1,1,2,90,1,1,1,365,17,23,1.35294117647059,4
7965521,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53,215,1,215,99,1.41,16,1,2,2,100,2,1,1,297,95,186,1.95789473684211,4
1401625,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95,255,1,255,100,0.11,4,1,2,2,89,558,1,1,359,7,13,1.85714285714286,4
11470818,42.3429583,-71.0795733,1.27,1.11,1.01,3.09,4.52,1.23,2.98,1.96,3.68,0.79,300,1,300,100,1.37,8,1,2,2,90,2,1,1,364,44,109,2.47727272727273,4
8406972,42.3377967,-71.0705763,1.86,1.71,1.68,3.7,4.43,1.44,3.13,1.95,3.81,1.25,250,1,250,98,0.84,9,1,2,5,100,6,1,1,0,48,112,2.33333333333333,4
5588537,42.3437186,-71.0735154,1.66,1.42,1.39,3.41,4.3,1.11,2.84,1.74,3.93,0.87,200,1,200,100,0.37,6,1,2,2,100,1,1,2,144,57,127,2.2280701754386,4
10656899,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,119,1,119,93,1.13,6,1,1,2,100,3,1.5,1,0,29,57,1.96551724137931,4
6276572,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95,189,1,189,96,1.03,15,1,2,2,100,1,1,1,365,73,183,2.50684931506849,4
625012,42.346111,-71.072974,1.73,1.52,1.47,3.51,4.15,0.86,2.61,1.59,4.09,0.85,250,1,250,96,2.47,123,1,1,2,100,1,1.5,1,76,852,1948,2.28638497652582,4
13912472,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9,254,2,127,98,5.11,8,1,2,4,100,5,1,1,310,50,107,2.14,4
705919,42.342408,-71.0802115,1.22,1.16,0.96,3.15,4.57,1.27,3.03,2.01,3.63,0.85,199,1,199,96,0.65,30,1,2,3,100,12,1,1,315,173,378,2.1849710982659,4
5718801,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79,150,1,150,80,0.34,5,1,2,2,100,52,1,0,168,15,29,1.93333333333333,4
4410142,42.3467364,-71.0718314,1.78,1.57,1.52,3.56,4.07,0.81,2.6,1.51,4.15,0.9,200,1,200,92,0.83,18,1,2,3,100,1,1,1,1,89,198,2.2247191011236,4
8301926,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,99,1,99,100,0.92,11,1,1,2,100,1,1,1,1,61,124,2.0327868852459,4
5153080,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98,139,1,139,100,2.55,49,1,1,2,100,1,1,1,309,410,873,2.12926829268293,4
4278067,42.340922,-71.0773107,1.38,1.29,1.1,3.28,4.55,1.35,3.08,1.97,3.62,0.98,175,1,175,91,1.5,35,1,2,4,100,11,1,0,330,147,324,2.20408163265306,4
1425973,42.338942,-71.0787036,1.3,1.33,1.03,3.33,4.76,1.56,3.29,2.18,3.54,1.19,350,3,116.67,86,0.33,12,2,1,6,100,3,2.5,1,365,59,109,1.84745762711864,4
986399,42.3431,-71.0715473,1.75,1.56,1.48,3.54,4.29,1.09,2.82,1.71,4,1,295,1,295,90,0.1,4,5,1,2,100,2,1,1,0,19,55,2.89473684210526,4
4549374,42.336127,-71.0752762,1.56,1.59,1.29,3.59,4.74,1.62,3.4,2.18,3.54,1.46,199,1,199,97,2.69,59,1,2,3,100,1,1,1,308,481,1024,2.12889812889813,4
9207914,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31,130,2,65,95,4.33,43,1,2,4,86,3,1,1,91,176,358,2.03409090909091,4
11585459,42.3456679,-71.072746,1.71,1.48,1.45,3.54,4.16,0.89,2.69,1.6,4.07,0.88,220,2,110,60,0.63,4,2,2,4,70,1,1,1,364,5,5,1,4
4294557,42.3317581,-71.0816244,1.16,1.77,1.11,3.87,5.12,2,3.78,2.56,3.03,1.74,280,2,140,100,0.35,5,3,2,5,100,1,2.5,2,0,28,62,2.21428571428571,4
6851459,42.3432702,-71.0784884,1.34,1.11,1.08,3.1,4.44,1.15,2.91,1.88,3.71,0.79,150,1,150,85,0.35,4,1,2,2,100,52,1,0,335,8,19,2.375,4
6075932,42.3439178,-71.0758777,1.5,1.27,1.23,3.25,4.36,1.07,2.82,1.8,3.85,0.71,185,1,185,96,1.8,30,1,1,2,92,1,1,1,339,166,385,2.31927710843374,4
8782991,42.3369044,-71.0773971,1.41,1.44,1.14,3.44,4.74,1.59,3.32,2.18,3.46,1.29,140,1,140,88,2.17,24,1,2,2,71,1,1,1,0,103,185,1.79611650485437,4
8970393,42.3414072,-71.0789189,1.33,1.28,1.06,3.27,4.62,1.32,3.08,2.06,3.65,0.96,275,2,137.5,97,0.66,7,1,2,4,100,1,1,1,170,40,82,2.05,4
5718921,42.3439178,-71.0758777,1.5,1.27,1.23,3.25,4.36,1.07,2.82,1.8,3.85,0.71,225,2,112.5,96,0.33,5,1,2,4,100,52,1,2,40,17,24,1.41176470588235,4
4178790,42.336127,-71.0752762,1.56,1.59,1.29,3.59,4.74,1.62,3.4,2.18,3.54,1.46,235,3,78.33,89,1.87,37,1,2,6,98,24,1.5,2,314,206,381,1.8495145631068,4
11687122,42.3374284,-71.0720313,1.76,1.63,1.6,3.62,4.47,1.48,3.18,1.99,3.69,1.31,189,1,189,92,2.26,12,3,2,2,71,363,1,1,32,50,86,1.72,4
442735,42.3385143,-71.0762779,1.48,1.55,1.21,3.53,4.61,1.43,3.16,2.05,3.55,1.23,250,3,83.33,98,0.77,40,1,2,5,90,2,1,2,337,282,683,2.42198581560284,4
12318093,42.3456679,-71.072746,1.71,1.48,1.45,3.54,4.16,0.89,2.69,1.6,4.07,0.88,195,1,195,70,0.97,4,1,2,2,100,1,1,0,317,36,34,0.944444444444444,4
10634364,42.3444775,-71.0738024,1.61,1.38,1.35,3.37,4.28,1.03,2.81,1.72,3.96,0.82,149,1,149,100,0.9,5,1,2,4,100,1,1,1,242,11,30,2.72727272727273,4
543078,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,379,2,189.5,93,0.49,6,1,2,4,89,558,1,2,329,28,60,2.14285714285714,4
68902,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,359,2,179.5,87,0.12,6,1,2,4,89,558,1.5,2,364,24,43,1.79166666666667,4
627048,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,299,2,149.5,91,0.22,10,1,2,4,89,558,2,2,364,42,74,1.76190476190476,4
11275963,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,130,1,130,95,0.82,4,1,2,2,70,7,1,0,10,14,32,2.28571428571429,4
3182473,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,259,1,259,89,0.33,9,1,2,2,89,558,1,1,364,40,80,2,4
56927,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,289,1,289,96,0.07,5,1,2,2,89,558,1,1,364,19,39,2.05263157894737,4
2189086,42.34586,-71.1073149,0.84,0.6,1.12,2.34,5.67,2.26,3.78,3.01,3.2,1.52,80,1,80,80,0.37,12,1,1,1,100,2,1,1,267,58,89,1.53448275862069,2
9860,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,251,1,251,85,0.28,22,1,2,2,89,558,1,1,353,110,154,1.4,4
28150,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,251,1,251,81,0.36,21,1,2,2,89,558,1,1,356,150,220,1.46666666666667,4
716643,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,349,2,174.5,93,0.17,8,1,2,4,89,558,1,2,364,36,74,2.05555555555556,4
13589,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,389,3,129.67,88,0.67,52,1,2,6,89,558,2,3,308,241,484,2.00829875518672,4
9857,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,342,2,171,87,0.35,21,1,2,4,89,558,1,2,347,88,179,2.03409090909091,4
4948724,42.3502606,-71.1077383,1.07,0.78,1.34,2,5.59,2.26,3.72,2.98,3.56,1.54,249,1,249,98,0.6,11,1,2,4,100,12,1,1,298,63,115,1.82539682539683,2
6214710,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,135,1,135,96,1.85,25,1,2,1,100,1,1,0,295,145,302,2.08275862068966,4
2701124,42.3469184,-71.0875376,0.97,0.55,0.75,2.54,4.68,1.37,3.09,2.12,3.74,0.43,280,2,140,94,1.26,31,1,2,4,90,2,1,1,302,178,390,2.19101123595506,4
9373802,42.3469184,-71.0875376,0.97,0.55,0.75,2.54,4.68,1.37,3.09,2.12,3.74,0.43,155,4,38.75,82,2.69,26,1,2,8,99,30,1,1,52,117,169,1.44444444444444,4
14217967,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,200,1,200,100,3.64,4,1,2,2,90,1,1,0,2,20,51,2.55,4
7749568,42.34586,-71.1073149,0.84,0.6,1.12,2.34,5.67,2.26,3.78,3.01,3.2,1.52,150,1,150,96,2.18,15,1,2,4,100,1,1,1,0,76,186,2.44736842105263,2
10037387,42.3499074,-71.0862162,1.26,0.81,1.06,2.5,4.53,1.12,2.91,1.94,4.03,0.41,239,2,119.5,82,2.68,14,1,2,4,91,11,1,2,204,78,115,1.47435897435897,4
1322461,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53,174,1,174,98,1.96,75,1,2,2,100,1,1,1,0,460,1002,2.17826086956522,4
2277821,42.3503155,-71.0846959,1.34,0.89,1.14,2.59,4.45,1.04,2.83,1.85,4.11,0.33,425,2,212.5,99,2.8,83,1,2,5,100,15,2,2,344,478,1081,2.26150627615063,4
6908525,42.3491606,-71.0841329,1.26,0.8,1.05,2.67,4.49,1.08,2.87,1.89,4.03,0.24,160,1,160,83,0.5,7,1,2,2,100,52,1,0,304,59,61,1.03389830508475,4
7475379,42.3491606,-71.0841329,1.26,0.8,1.05,2.67,4.49,1.08,2.87,1.89,4.03,0.24,150,1,150,93,0.65,6,1,2,2,100,52,1,0,318,24,52,2.16666666666667,4
6879036,42.3491606,-71.0841329,1.26,0.8,1.05,2.67,4.49,1.08,2.87,1.89,4.03,0.24,150,1,150,100,0.62,6,1,2,2,100,52,1,0,324,32,72,2.25,4
2881388,42.3503155,-71.0846959,1.34,0.89,1.14,2.59,4.45,1.04,2.83,1.85,4.11,0.33,695,3,231.67,96,3.46,95,1,2,7,100,15,2,3,327,559,1190,2.12880143112701,4
8663351,42.3483934,-71.0878787,1.08,0.63,0.88,2.45,4.68,1.27,2.99,2.08,3.85,0.47,160,2,80,95,1.31,13,1,2,3,100,1,1,0,9,58,135,2.32758620689655,4
13614982,42.3485196,-71.0765708,1.48,1.21,1.22,3.19,4.17,0.89,2.66,1.61,4.15,0.53,225,2,112.5,91,3.62,7,1,2,4,90,1,1,1,111,35,62,1.77142857142857,4
4143561,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,363,3,121,92,0.66,15,1,2,5,96,313,1.5,2,144,57,130,2.28070175438597,4
12304165,42.3491606,-71.0841329,1.26,0.8,1.05,2.67,4.49,1.08,2.87,1.89,4.03,0.24,105,1,105,88,4.23,20,1,1,2,92,2,1.5,1,171,81,179,2.20987654320988,4
6323935,42.3437785,-71.0822288,1.08,1.04,0.82,3.03,4.65,1.34,3.12,2.09,3.65,0.72,185,1,185,96,5.34,82,1,2,2,100,4,1,1,260,364,795,2.18406593406593,4
311240,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,175,1,175,90,1.66,92,1,2,2,100,2,1,0,160,530,1041,1.96415094339623,4
4603588,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,175,1,175,93,0.27,5,1,2,3,70,7,1,1,248,28,44,1.57142857142857,4
5455004,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,232,3,77.33,92,1.24,22,1,2,5,100,307,2,2,365,104,196,1.88461538461538,4
6552654,42.3437785,-71.0822288,1.08,1.04,0.82,3.03,4.65,1.34,3.12,2.09,3.65,0.72,180,1,180,97,6,85,1,2,2,100,4,1,1,318,431,969,2.24825986078886,4
8584276,42.341887,-71.1629781,3.79,3.83,4.14,3.62,8.9,5.49,6.61,6.24,3.86,4.75,189,2,94.5,86,0.74,8,3,2,4,100,2,1,1,179,32,73,2.28125,4
1264217,42.3430046,-71.0824988,1.06,1.05,0.79,3.04,4.72,1.41,3.19,2.16,3.63,0.79,165,1,165,97,2.63,12,1,2,3,100,1,1,1,27,62,130,2.09677419354839,4
48612,42.345129,-71.0799194,1.25,1.02,0.99,3,4.52,1.21,2.99,1.96,3.82,0.59,375,2,187.5,90,0.35,25,1,2,5,100,1,1,2,45,168,384,2.28571428571429,4
5455293,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,298,3,99.33,94,0.92,16,1,2,5,100,307,2,2,342,60,126,2.1,4
1964878,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,363,3,121,92,0.4,12,1,2,5,96,313,1.5,2,148,44,84,1.90909090909091,4
5454513,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,276,3,92,92,0.81,13,1,2,5,100,307,2,2,361,47,95,2.02127659574468,4
13592,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,359,2,179.5,71,0.21,15,1,2,4,89,558,1.5,2,354,97,150,1.54639175257732,4
13433298,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,150,2,75,98,5.27,13,3,2,3,100,1,1,0,45,69,139,2.01449275362319,4
2374089,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,195,1,195,100,0.18,5,1,2,2,100,1,1,0,8,32,57,1.78125,4
12154934,42.3480975,-71.0886118,1.06,0.61,0.86,2.48,4.72,1.33,3.03,2.14,3.83,0.48,163,1,163,78,5.89,31,1,2,3,100,1,1,1,143,260,244,0.938461538461539,4
4044840,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,298,2,149,92,0.21,5,1,2,3,96,313,1,1,5,36,57,1.58333333333333,4
11122394,42.352276,-71.0808655,1.63,1.13,1.43,2.76,4.22,0.86,2.57,1.62,4.36,0.5,450,3,150,100,3.31,19,1,2,4,100,2,1,2,298,111,263,2.36936936936937,4
1341072,42.3499074,-71.0862162,1.26,0.81,1.06,2.5,4.53,1.12,2.91,1.94,4.03,0.41,175,1,175,91,1.56,41,1,2,2,100,2,1,1,6,240,487,2.02916666666667,4
56937,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,299,2,149.5,88,0.17,10,1,2,4,89,558,1.5,2,364,44,55,1.25,4
9144588,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,165,1,165,97,4.33,43,1,2,2,100,2,1,0,128,221,506,2.289592760181,4
1498719,42.352276,-71.0808655,1.63,1.13,1.43,2.76,4.22,0.86,2.57,1.62,4.36,0.5,250,1,250,96,0.31,11,1,2,2,100,1,1,0,336,95,180,1.89473684210526,4
11590000,42.3491606,-71.0841329,1.26,0.8,1.05,2.67,4.49,1.08,2.87,1.89,4.03,0.24,209,1,209,84,2.04,11,1,2,2,71,363,1,1,85,47,117,2.48936170212766,4
6895050,42.3499074,-71.0862162,1.26,0.81,1.06,2.5,4.53,1.12,2.91,1.94,4.03,0.41,250,1,250,100,1.56,21,3,1,2,90,1,1,1,32,179,373,2.08379888268156,4
10138904,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,330,3,110,96,1.27,10,1,2,8,77,16,2,3,315,42,99,2.35714285714286,4
11121872,42.352276,-71.0808655,1.63,1.13,1.43,2.76,4.22,0.86,2.57,1.62,4.36,0.5,150,1,150,100,2.35,13,1,1,2,100,2,1,1,303,70,148,2.11428571428571,4
6121709,42.3464933,-71.0912871,0.84,0.38,0.65,2.67,4.85,1.54,3.21,2.29,3.67,0.61,139,1,139,93,1.8,27,1,1,2,92,1,1,1,348,122,253,2.07377049180328,2
4065578,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,200,1,200,95,2.81,68,1,2,3,95,1,1,1,113,318,627,1.97169811320755,4
9809914,42.3469184,-71.0875376,0.97,0.55,0.75,2.54,4.68,1.37,3.09,2.12,3.74,0.43,105,3,35,93,2.29,20,1,2,7,99,30,1,1,47,109,244,2.23853211009174,4
1551205,42.3491606,-71.0841329,1.26,0.8,1.05,2.67,4.49,1.08,2.87,1.89,4.03,0.24,464,2,232,97,1.1,40,1,2,4,100,1,2,2,357,224,517,2.30803571428571,4
3601254,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,97,1,97,75,1.73,44,1,2,2,96,4,1,0,328,237,264,1.11392405063291,4
9346513,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,250,1,250,97,1.48,7,3,2,3,90,1,1,1,357,53,117,2.20754716981132,4
8351880,42.352276,-71.0808655,1.63,1.13,1.43,2.76,4.22,0.86,2.57,1.62,4.36,0.5,151,1,151,93,6.07,71,1,1,2,100,3,1,1,69,305,709,2.32459016393443,4
12441,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,399,3,133,86,0.38,29,1,2,6,89,558,3,3,305,156,234,1.5,4
5581575,42.345129,-71.0799194,1.25,1.02,0.99,3,4.52,1.21,2.99,1.96,3.82,0.59,315,3,105,98,5.9,12,1,2,6,100,1,1,2,298,64,147,2.296875,4
11201204,42.3489614,-71.0967702,0.93,0.23,0.89,2.57,5.02,1.69,3.19,2.42,3.53,0.97,105,1,105,96,1.7,9,1,2,2,100,4,1,0,198,48,104,2.16666666666667,2
12626504,42.341887,-71.1629781,3.79,3.83,4.14,3.62,8.9,5.49,6.61,6.24,3.86,4.75,190,1,190,100,1.05,4,1,2,2,90,1,1,1,94,18,44,2.44444444444444,4
12268144,42.3499074,-71.0862162,1.26,0.81,1.06,2.5,4.53,1.12,2.91,1.94,4.03,0.41,200,1,200,100,0.94,4,1,1,1,100,1,1,1,0,26,51,1.96153846153846,4
13872339,42.3456679,-71.072746,1.71,1.48,1.45,3.54,4.16,0.89,2.69,1.6,4.07,0.88,329,2,164.5,100,2.03,4,1,2,4,100,2,1,2,362,13,39,3,4
29155,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,451,3,150.33,89,0.6,31,1,2,6,89,558,1.5,3,311,172,298,1.73255813953488,4
13674964,42.3491606,-71.0841329,1.26,0.8,1.05,2.67,4.49,1.08,2.87,1.89,4.03,0.24,179,1,179,96,5,5,1,1,2,92,1,1,1,90,35,88,2.51428571428571,4
8497555,42.3469184,-71.0875376,0.97,0.55,0.75,2.54,4.68,1.37,3.09,2.12,3.74,0.43,139,2,69.5,90,0.63,7,1,2,4,100,2,1,0,0,19,44,2.31578947368421,4
10070404,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,174,2,87,93,1.79,15,1,2,6,77,16,1,2,328,41,101,2.46341463414634,4
12953937,42.3456679,-71.072746,1.71,1.48,1.45,3.54,4.16,0.89,2.69,1.6,4.07,0.88,196,1,196,100,3.61,13,1,2,2,100,1,1,1,283,82,186,2.26829268292683,4
2108738,42.341887,-71.1629781,3.79,3.83,4.14,3.62,8.9,5.49,6.61,6.24,3.86,4.75,150,1,150,86,1.04,34,1,2,2,100,1,1,0,0,163,341,2.0920245398773,4
1811776,42.3499074,-71.0862162,1.26,0.81,1.06,2.5,4.53,1.12,2.91,1.94,4.03,0.41,189,2,94.5,92,4.96,173,1,2,2,100,1,1,1,82,833,1719,2.06362545018007,4
1090413,42.3440901,-71.0812528,1.15,1.01,0.89,3,4.63,1.31,3.09,2.07,3.72,0.69,120,1,120,91,1.62,42,2,1,1,100,1,1,1,342,232,494,2.12931034482759,4
10266928,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,229,1,229,80,1.06,8,1,2,2,91,11,1,1,183,47,78,1.65957446808511,4
11462476,42.34586,-71.1073149,0.84,0.6,1.12,2.34,5.67,2.26,3.78,3.01,3.2,1.52,200,1,200,92,5.08,31,1,2,2,100,3,1,1,308,169,302,1.78698224852071,2
10266397,42.3499074,-71.0862162,1.26,0.81,1.06,2.5,4.53,1.12,2.91,1.94,4.03,0.41,249,1,249,65,0.59,4,1,2,2,91,11,1,1,199,23,32,1.39130434782609,4
9414403,42.337739,-71.0957317,0.21,0.85,0.2,3.15,5.41,2.12,3.89,2.86,3.05,1.25,97,1,97,96,2.29,23,1,1,2,100,1,1.5,1,36,98,208,2.12244897959184,4
8822499,42.3503155,-71.0846959,1.34,0.89,1.14,2.59,4.45,1.04,2.83,1.85,4.11,0.33,200,1,200,100,0.77,4,1,2,3,90,1,1,1,233,28,59,2.10714285714286,4
9725178,42.352276,-71.0808655,1.63,1.13,1.43,2.76,4.22,0.86,2.57,1.62,4.36,0.5,205,1,205,99,1.71,15,1,2,2,92,2,1,1,122,73,145,1.98630136986301,4
6677469,42.3439178,-71.0758777,1.5,1.27,1.23,3.25,4.36,1.07,2.82,1.8,3.85,0.71,295,2,147.5,100,1.6,23,1,2,4,100,1,1.5,2,277,115,268,2.3304347826087,4
3302294,42.352276,-71.0808655,1.63,1.13,1.43,2.76,4.22,0.86,2.57,1.62,4.36,0.5,245,1,245,83,4.91,133,1,2,2,100,3,1,1,316,653,1088,1.66615620214395,4
12797493,42.352276,-71.0808655,1.63,1.13,1.43,2.76,4.22,0.86,2.57,1.62,4.36,0.5,40,1,40,100,2.09,8,10,3,1,100,1,1,1,323,16,24,1.5,4
5992501,42.3499074,-71.0862162,1.26,0.81,1.06,2.5,4.53,1.12,2.91,1.94,4.03,0.41,235,1,235,98,1.19,20,3,2,3,100,1,1,1,5,106,264,2.49056603773585,4
5791960,42.3480975,-71.0886118,1.06,0.61,0.86,2.48,4.72,1.33,3.03,2.14,3.83,0.48,194,2,97,93,1.62,23,1,2,4,98,22,1,1,306,68,108,1.58823529411765,4
10264774,42.3461513,-71.0799468,1.26,1.02,0.99,3.01,4.42,1.12,2.9,1.86,3.88,0.5,299,2,149.5,86,1.84,10,1,2,4,91,11,1,2,180,29,58,2,4
9855805,42.3530681,-71.0812804,1.62,1.07,1.49,2.7,4.18,0.87,2.59,1.58,4.37,0.56,229,2,114.5,91,2.88,20,1,2,4,91,11,1,2,152,97,189,1.94845360824742,4
