listing_id,lat,lon,Isabella Stewart Gardner Museum,Fenway Park,MFA Boston,Harvard Square,Boston Harbor,Boston Common,Bunker Hill Monument,Faneuil Hall Marketplace,Arnold Arboretum,Skywalk Observatory,price,beds,price_bed,rating,reviews_month,reviews_count,property_type,room_type,accommodates,host_response_rate,host_listing_count,bathrooms,bedrooms,availability
6019555,42.2989452,-71.1116663,3.32,3.93,3.38,5.9,8,4.86,6.67,5.44,1.01,4.33,84,2,42,97,2.04,31,Townhouse,Private room,2,100,2,1.5,1,20
12052288,42.3153627,-71.101416,2.01,2.74,2.08,4.93,6.81,3.64,5.39,4.25,1.5,3.03,130,2,65,98,6.36,32,Apartment,Entire home/apt,4,100,1,1,1,296
9676551,42.3172384,-71.1062759,1.73,2.61,1.93,4.58,6.87,3.57,5.33,4.31,1.34,2.88,76,1,76,95,9.55,84,Apartment,Private room,2,96,2,1,1,314
12855005,42.3127903,-71.1077297,2.2,2.92,2.26,4.93,7.12,3.83,5.59,4.57,1.03,3.18,70,1,70,100,1.78,7,House,Private room,2,100,3,2,1,0
1631942,42.3108879,-71.1154511,2.44,2.98,2.72,4.95,7.68,4.39,6.15,5.13,0.61,3.61,125,1,125,96,0.62,18,Condominium,Entire home/apt,2,100,1,1,1,224
13344433,42.306101,-71.1116089,2.77,3.46,2.82,5.43,7.59,4.39,6.15,5.03,0.62,3.74,170,1,170,98,3.75,9,House,Entire home/apt,3,100,1,1,2,39
40601,42.3143122,-71.1100048,2.26,2.79,2.23,4.76,7.18,3.89,5.64,4.62,1.05,3.18,95,1,95,100,0.75,55,House,Private room,2,90,1,1,1,259
12033661,42.3054243,-71.1140629,2.82,3.35,2.99,5.32,7.76,4.56,6.32,5.2,0.52,3.91,70,2,35,100,1.99,10,Bed & Breakfast,Private room,2,75,1,1,1,130
2219399,42.3002408,-71.1154265,3.32,3.94,3.39,5.91,8.01,4.87,6.67,5.45,1.02,4.34,115,1,115,95,1.73,49,Apartment,Private room,2,100,1,1,1,348
336960,42.289849,-71.1141651,4,4.61,4.07,6.58,8.69,5.54,7.35,6.13,1.7,5.02,70,2,35,92,2.62,145,House,Private room,3,100,2,1,1,326
336946,42.289849,-71.1141651,4,4.61,4.07,6.58,8.69,5.54,7.35,6.13,1.7,5.02,135,2,67.5,93,2.35,68,House,Entire home/apt,3,100,2,1,1,319
6644330,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84,120,1,120,100,0.39,5,Condominium,Private room,2,100,4,1,1,338
13640138,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11,29,1,29,88,2.21,5,Apartment,Private room,3,90,1,1,1,0
12593295,42.30409,-71.1106053,2.91,3.64,2.97,5.68,7.59,4.45,6.26,5.03,0.97,3.92,68,1,68,91,3.29,9,Apartment,Private room,2,100,1,1,1,311
10004575,42.3189996,-71.1127938,1.85,2.39,2.13,4.36,7.09,3.8,5.56,4.53,1.2,3.02,300,5,60,97,1.45,9,Apartment,Entire home/apt,6,100,1,1,3,90
12855343,42.3127903,-71.1077297,2.2,2.92,2.26,4.93,7.12,3.83,5.59,4.57,1.03,3.18,50,1,50,95,6.11,22,House,Private room,1,100,3,2,1,108
5801643,42.2895983,-71.1154251,4.06,4.68,4.13,6.65,8.75,5.61,7.42,6.19,1.76,5.08,46,1,46,75,1.84,31,Apartment,Private room,2,97,1,1,1,167
5676025,42.3234452,-71.1081651,1.38,2.15,1.69,4.13,6.79,3.49,5.25,4.23,1.57,2.64,130,3,43.33,79,1.11,19,Apartment,Entire home/apt,5,100,1,1,2,201
6104388,42.3143122,-71.1100048,2.26,2.79,2.23,4.76,7.18,3.89,5.64,4.62,1.05,3.18,180,2,90,100,0.49,7,Condominium,Entire home/apt,6,100,1,2,2,7
7495866,42.3150825,-71.1118361,2.18,2.71,2.31,4.68,7.25,3.96,5.71,4.69,1.03,3.26,136,1,136,92,1.95,26,Apartment,Entire home/apt,2,100,1,1,1,304
13623390,42.305419,-71.1063402,2.74,3.47,2.81,5.52,7.43,4.29,6.09,4.87,0.88,3.76,100,1,100,96,2.54,5,Apartment,Entire home/apt,2,90,1,1,1,252
3629014,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84,88,2,44,100,2.13,48,House,Private room,5,100,2,1,1,326
10883063,42.3243037,-71.1067244,1.28,2.1,1.54,4.08,6.62,3.34,5.11,4.06,1.72,2.48,95,2,47.5,93,2.54,15,House,Private room,3,100,2,1,1,39
4105704,42.303834,-71.1165933,3.2,3.73,3.35,5.7,8.08,4.92,6.74,5.52,0.7,4.27,135,1,135,98,4.46,104,House,Entire home/apt,2,100,2,1,1,284
3957602,42.3118724,-71.1047488,2.28,3,2.34,5.08,7.03,3.89,5.7,4.48,1.1,3.26,75,1,75,97,2.62,63,Bed & Breakfast,Private room,2,100,1,1,1,305
11739985,42.3205726,-71.1071514,1.67,2.42,1.91,4.4,6.88,3.58,5.34,4.32,1.6,2.86,189,4,47.25,96,4.57,25,House,Entire home/apt,5,100,2,1,2,341
5874408,42.306101,-71.1116089,2.77,3.46,2.82,5.43,7.59,4.39,6.15,5.03,0.62,3.74,75,1,75,98,2.62,41,House,Private room,2,100,1,1,1,41
7693009,42.3105796,-71.1029265,2.31,3.04,2.38,5.29,7,3.86,5.66,4.44,1.17,3.33,55,1,55,97,1.14,15,Apartment,Private room,2,100,1,1,1,343
3775876,42.3041938,-71.1062922,2.85,3.58,2.92,5.62,7.54,4.4,6.2,4.98,0.94,3.87,125,1,125,86,0.4,10,Apartment,Private room,2,100,8,1,1,364
3693850,42.2989452,-71.1116663,3.32,3.93,3.38,5.9,8,4.86,6.67,5.44,1.01,4.33,88,1,88,96,7.55,184,Condominium,Private room,1,100,3,1,1,156
3021862,42.2915324,-71.1130742,3.89,4.51,3.96,6.48,8.58,5.44,7.24,6.02,1.59,4.91,90,1,90,90,2.52,12,House,Private room,2,100,1,1,1,338
973840,42.308581,-71.1014255,2.46,3.19,2.53,5.43,7.15,4,5.81,4.59,1.21,3.48,82,1,82,95,1.03,42,Apartment,Private room,2,100,1,1,1,4
9575439,42.3204817,-71.1053168,1.55,2.43,1.79,4.41,6.73,3.44,5.19,4.17,1.59,2.74,84,1,84,94,2.17,10,House,Private room,2,70,1,1,1,195
4430821,42.3042287,-71.1138303,2.91,3.45,3.04,5.42,7.81,4.61,6.37,5.25,0.62,3.96,160,2,80,94,1.05,22,Apartment,Entire home/apt,4,50,1,1,2,0
3079305,42.2955696,-71.1220297,3.87,4.47,3.94,6.38,8.56,5.42,7.22,6,1.13,4.89,150,2,75,98,1.23,29,Apartment,Entire home/apt,4,100,1,1,2,116
7789429,42.3183657,-71.1028998,1.87,2.61,1.94,4.76,6.8,3.5,5.26,4.24,1.51,2.89,225,3,75,100,0.42,5,Apartment,Entire home/apt,5,100,2,1,2,153
1203014,42.30409,-71.1106053,2.91,3.64,2.97,5.68,7.59,4.45,6.26,5.03,0.97,3.92,65,1,65,96,1.53,60,Apartment,Private room,2,100,1,1.5,1,305
957224,42.319843,-71.1142976,1.84,2.38,2.11,4.36,7.14,3.84,5.6,4.58,1.27,3.06,275,4,68.75,93,1.42,57,House,Entire home/apt,8,90,2,1,3,320
4119345,42.3113932,-71.109168,2.34,3.04,2.4,5.01,7.26,3.97,5.72,4.7,0.92,3.32,300,3,100,100,0.25,5,House,Entire home/apt,8,100,2,2.5,3,288
12081834,42.3181655,-71.1072607,1.73,2.57,1.93,4.54,6.88,3.58,5.34,4.32,1.42,2.88,175,1,175,94,1.47,7,Apartment,Entire home/apt,4,100,1,1,1,59
3988018,42.331929,-71.0820555,1.14,1.75,1.09,3.87,5.14,2.02,3.8,2.58,3.01,1.75,75,2,37.5,97,7.09,173,Apartment,Private room,2,100,4,1,1,87
728238,42.2955696,-71.1220297,3.87,4.47,3.94,6.38,8.56,5.42,7.22,6,1.13,4.89,60,1,60,87,1.88,88,Apartment,Private room,2,100,2,1,1,350
4054079,42.314675,-71.1046991,2.06,2.78,2.11,4.86,6.98,3.68,5.44,4.42,1.24,3.03,94,1,94,95,2.74,61,Townhouse,Entire home/apt,2,100,2,1,0,9
12849003,42.3317013,-71.081693,1.17,1.77,1.11,3.87,5.12,2.01,3.79,2.56,3.03,1.74,85,1,85,98,5.09,19,Townhouse,Private room,2,100,1,1,1,255
8067585,42.3054243,-71.1140629,2.82,3.35,2.99,5.32,7.76,4.56,6.32,5.2,0.52,3.91,83,1,83,98,1.66,13,Apartment,Private room,2,100,1,1,1,50
7723492,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11,75,1,75,94,1.69,22,Apartment,Private room,2,100,5,1,1,163
1956275,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11,168,3,56,88,2.3,74,Apartment,Entire home/apt,6,100,1,2,3,309
1136972,42.331929,-71.0820555,1.14,1.75,1.09,3.87,5.14,2.02,3.8,2.58,3.01,1.75,60,1,60,96,7.07,280,Apartment,Private room,2,100,4,1,1,89
1071235,42.3166783,-71.110405,2.04,2.57,2.15,4.54,7.09,3.8,5.56,4.54,1.25,3.1,135,1,135,94,3.75,152,Apartment,Entire home/apt,2,100,2,1,1,303
4233242,42.3170274,-71.1048852,1.87,2.59,1.92,4.67,6.79,3.5,5.25,4.23,1.35,2.84,119,1,119,97,0.64,15,Bed & Breakfast,Private room,2,100,2,1,1,300
3905508,42.289849,-71.1141651,4,4.61,4.07,6.58,8.69,5.54,7.35,6.13,1.7,5.02,130,1,130,99,1.68,28,House,Entire home/apt,2,100,1,1,1,285
9590679,42.3239036,-71.1090608,1.35,2.12,1.66,4.1,6.75,3.46,5.23,4.19,1.56,2.61,65,1,65,100,3.07,17,Condominium,Private room,1,100,1,1,1,119
447826,42.3166783,-71.110405,2.04,2.57,2.15,4.54,7.09,3.8,5.56,4.54,1.25,3.1,71,1,71,96,3.86,198,House,Private room,2,100,1,1,1,295
9459945,42.3239126,-71.1148611,1.54,2,1.81,3.91,7.02,3.73,5.29,4.46,1.46,2.85,55,1,55,100,0.61,5,Apartment,Private room,2,100,1,1,1,305
2365632,42.3104274,-71.1173996,2.54,3.07,2.81,5.03,7.78,4.48,6.24,5.22,0.54,3.71,220,2,110,94,1.8,55,Apartment,Entire home/apt,4,93,2,1,2,58
14308511,42.3069064,-71.1126004,2.78,3.37,2.84,5.34,7.63,4.41,6.16,5.08,0.54,3.76,72,2,36,92,5,5,Apartment,Private room,3,100,1,1,1,344
13751426,42.3063988,-71.1027361,2.57,3.31,2.64,5.55,7.26,4.12,5.92,4.7,1.31,3.59,70,1,70,96,4.41,5,Apartment,Private room,2,100,1,1,1,30
1692573,42.3096742,-71.1131974,2.56,3.09,2.63,5.06,7.57,4.28,6.04,5.01,0.64,3.58,135,3,45,96,2.63,92,House,Entire home/apt,4,100,1,1,2,303
5182313,42.3178068,-71.1007759,1.8,2.53,1.87,4.68,6.72,3.43,5.18,4.16,1.58,2.82,110,1,110,96,3.75,68,Apartment,Private room,2,100,1,1,1,72
13865867,42.3068503,-71.1192035,2.83,3.35,3.1,5.27,7.98,4.7,6.46,5.42,0.15,4,70,1,70,96,5,5,House,Private room,2,100,3,1,1,137
4331214,42.3069064,-71.1126004,2.78,3.37,2.84,5.34,7.63,4.41,6.16,5.08,0.54,3.76,75,1,75,95,1.48,34,House,Private room,1,100,2,1,1,131
12824498,42.3237568,-71.1114464,1.5,2.03,1.77,4.01,6.9,3.61,5.32,4.34,1.54,2.81,70,1,70,90,1.03,4,Apartment,Private room,2,100,1,1,1,0
6377998,42.3143258,-71.0988743,2,2.73,2.07,4.98,6.67,3.53,5.33,4.11,1.53,3.01,480,7,68.57,97,1.44,19,House,Entire home/apt,12,100,3,2.5,4,327
743211,42.3070002,-71.1117353,2.74,3.41,2.79,5.38,7.59,4.36,6.12,5.03,0.58,3.71,550,5,110,97,1.17,49,House,Entire home/apt,9,100,2,2.5,4,334
5166870,42.3063988,-71.1027361,2.57,3.31,2.64,5.55,7.26,4.12,5.92,4.7,1.31,3.59,180,2,90,94,1.66,32,Apartment,Entire home/apt,4,100,1,1,2,322
3593290,42.3082538,-71.1166554,2.62,3.16,2.89,5.13,7.77,4.48,6.23,5.21,0.35,3.8,325,4,81.25,100,0.35,8,House,Entire home/apt,5,86,1,3.5,4,340
1612842,42.3097614,-71.1106476,2.49,3.13,2.54,5.1,7.41,4.11,5.87,4.85,0.71,3.46,290,4,72.5,98,0.23,8,Apartment,Entire home/apt,4,100,1,1,3,360
332225,42.2915324,-71.1130742,3.89,4.51,3.96,6.48,8.58,5.44,7.24,6.02,1.59,4.91,159,3,53,94,0.86,41,House,Entire home/apt,4,100,2,2,4,16
496022,42.3097835,-71.1188558,2.68,3.16,2.95,5.07,7.97,4.67,6.43,5.41,0.41,3.89,200,1,200,99,0.44,16,House,Private room,2,0,1,1,1,28
8720718,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84,95,1,95,98,7.38,80,House,Private room,2,100,2,1,1,231
9212213,42.3193007,-71.1075489,1.94,2.47,1.93,4.45,6.88,3.59,5.34,4.32,1.51,2.88,65,1,65,85,2.06,18,Condominium,Entire home/apt,2,100,1,1,1,248
8310894,42.3239126,-71.1148611,1.54,2,1.81,3.91,7.02,3.73,5.29,4.46,1.46,2.85,99,1,99,98,0.79,9,Apartment,Entire home/apt,3,100,1,1,1,0
1167221,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11,93,2,46.5,95,3.25,97,House,Private room,3,100,5,1,1,317
2592416,42.3066062,-71.1055281,2.65,3.38,2.72,5.51,7.34,4.19,6,4.78,0.94,3.66,500,6,83.33,100,0.21,6,House,Entire home/apt,10,60,1,2.5,4,88
1701741,42.307678,-71.1186091,2.77,3.31,3.04,5.25,8.01,4.72,6.48,5.46,0.23,3.94,295,2,147.5,88,0.23,8,Apartment,Entire home/apt,4,100,1,1,2,365
4526315,42.3133248,-71.1231827,2.62,3.09,2.89,5,8.02,4.72,6.38,5.46,0.59,3.94,450,5,90,98,1.36,28,House,Entire home/apt,11,100,1,3.5,5,145
5918944,42.3123413,-71.0993003,2.19,2.92,2.26,5.16,6.87,3.73,5.54,4.32,1.45,3.2,150,2,75,100,0.31,5,House,Entire home/apt,4,100,2,1.5,2,279
4181530,42.308654,-71.1131202,2.69,3.23,2.72,5.2,7.59,4.29,6.05,5.03,0.53,3.64,150,2,75,99,0.78,18,Condominium,Entire home/apt,4,100,1,1,2,213
6065674,42.3189996,-71.1127938,1.85,2.39,2.13,4.36,7.09,3.8,5.56,4.53,1.2,3.02,399,4,99.75,95,0.75,12,Apartment,Entire home/apt,8,100,2,2,4,274
13698137,42.3167535,-71.1075896,1.8,2.63,2,4.6,6.95,3.65,5.41,4.39,1.3,2.95,71,1,71,93,12.13,19,House,Private room,2,100,2,1,1,97
5049582,42.3170274,-71.1048852,1.87,2.59,1.92,4.67,6.79,3.5,5.25,4.23,1.35,2.84,70,1,70,100,0.48,8,Bed & Breakfast,Private room,2,100,2,1,1,305
8981656,42.313345,-71.1174953,2.38,2.86,2.65,4.77,7.76,4.46,6.15,5.2,0.81,3.7,85,1,85,95,2.18,23,Bed & Breakfast,Private room,2,100,1,1,1,323
13110347,42.3169505,-71.1059087,1.92,2.64,1.98,4.61,6.84,3.55,5.3,4.28,1.37,2.9,61,1,61,97,10.88,33,Apartment,Private room,2,96,2,1,1,132
8801250,42.3129882,-71.1028974,2.21,2.94,2.28,5.08,6.9,3.76,5.56,4.34,1.24,3.23,56,1,56,90,0.48,4,House,Private room,2,73,4,1,1,341
13110084,42.3066062,-71.1055281,2.65,3.38,2.72,5.51,7.34,4.19,6,4.78,0.94,3.66,220,3,73.33,94,3.93,14,Apartment,Entire home/apt,6,100,4,1,2,185
6425318,42.3208799,-71.1065402,1.6,2.38,1.84,4.35,6.83,3.54,5.3,4.28,1.63,2.79,60,1,60,95,0.52,8,Bed & Breakfast,Private room,2,100,4,1,1,288
2378421,42.3117347,-71.1175666,2.52,3,2.79,4.91,7.77,4.48,6.28,5.21,0.52,3.7,125,2,62.5,99,2.17,63,House,Private room,2,100,1,1,1,146
12781774,42.3140033,-71.1122811,2.26,2.79,2.53,4.76,7.36,4.07,5.82,4.8,0.92,3.42,99,1,99,94,1.93,7,Apartment,Entire home/apt,2,100,1,1,0,294
8226982,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84,67,2,33.5,100,0.69,4,Apartment,Private room,3,100,1,1,1,0
4339392,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84,170,2,85,100,0.32,7,Apartment,Entire home/apt,3,100,1,2,2,213
12191871,42.3091289,-71.0992832,2.48,3.22,2.55,5.48,7.08,4,5.8,4.58,1.35,3.5,115,2,57.5,100,3.56,7,House,Entire home/apt,4,100,1,1,2,111
6764572,42.3205726,-71.1071514,1.67,2.42,1.91,4.4,6.88,3.58,5.34,4.32,1.6,2.86,89,1,89,95,3.53,53,House,Private room,2,100,2,1,1,66
8521792,42.2980991,-71.1126716,3.36,3.98,3.43,5.95,8.05,4.91,6.71,5.49,1.06,4.38,110,1,110,95,2.49,29,House,Private room,2,100,1,1,1,290
4065322,42.308654,-71.1131202,2.69,3.23,2.72,5.2,7.59,4.29,6.05,5.03,0.53,3.64,84,1,84,93,0.99,23,Apartment,Private room,2,100,1,1,1,330
4457943,42.3118724,-71.1047488,2.28,3,2.34,5.08,7.03,3.89,5.7,4.48,1.1,3.26,86,1,86,100,2.02,44,Townhouse,Private room,2,100,2,1,1,27
4838985,42.3063988,-71.1027361,2.57,3.31,2.64,5.55,7.26,4.12,5.92,4.7,1.31,3.59,255,2,127.5,90,0.36,6,Apartment,Entire home/apt,6,100,2,1,3,17
197972,42.3166783,-71.110405,2.04,2.57,2.15,4.54,7.09,3.8,5.56,4.54,1.25,3.1,145,1,145,96,3.86,230,House,Entire home/apt,3,100,2,1,1,322
1115394,42.3063988,-71.1027361,2.57,3.31,2.64,5.55,7.26,4.12,5.92,4.7,1.31,3.59,91,1,91,96,4.73,179,Apartment,Private room,2,100,2,1,1,282
5702292,42.3129882,-71.1028974,2.21,2.94,2.28,5.08,6.9,3.76,5.56,4.34,1.24,3.23,81,1,81,91,1.25,13,House,Private room,2,73,4,1,1,320
4015972,42.3208799,-71.1065402,1.6,2.38,1.84,4.35,6.83,3.54,5.3,4.28,1.63,2.79,60,1,60,96,3.85,94,Apartment,Private room,2,100,4,1,1,334
2295530,42.3176253,-71.1064023,1.69,2.55,1.89,4.6,6.83,3.54,5.29,4.27,1.35,2.84,99,2,49.5,99,4.19,122,House,Private room,3,100,2,1,1,242
5882411,42.2989452,-71.1116663,3.32,3.93,3.38,5.9,8,4.86,6.67,5.44,1.01,4.33,88,1,88,96,6.79,115,Condominium,Private room,1,100,3,1,1,123
6914622,42.307678,-71.1186091,2.77,3.31,3.04,5.25,8.01,4.72,6.48,5.46,0.23,3.94,225,1,225,100,0.5,7,House,Entire home/apt,2,90,1,1,1,1
13041752,42.2987446,-71.112422,3.32,3.94,3.39,5.91,8.01,4.87,6.67,5.45,1.02,4.34,48,1,48,96,3.33,12,Townhouse,Private room,1,100,2,1,1,2
1885386,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11,85,1,85,95,3.93,119,House,Private room,2,100,5,1,1,307
115936,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11,525,1,525,70,0.13,7,Apartment,Entire home/apt,12,100,5,1,4,327
2798787,42.3236674,-71.1067707,1.41,2.18,1.69,4.16,6.72,3.42,5.18,4.16,1.66,2.64,75,1,75,98,3.34,94,House,Private room,2,100,1,1.5,1,276
2950175,42.3063988,-71.1027361,2.57,3.31,2.64,5.55,7.26,4.12,5.92,4.7,1.31,3.59,50,1,50,98,0.42,12,Apartment,Private room,1,100,1,1,1,0
5293067,42.3129882,-71.1028974,2.21,2.94,2.28,5.08,6.9,3.76,5.56,4.34,1.24,3.23,49,1,49,85,1.24,23,House,Private room,2,73,4,1,1,331
11912139,42.3208799,-71.1065402,1.6,2.38,1.84,4.35,6.83,3.54,5.3,4.28,1.63,2.79,60,1,60,96,2.01,11,Apartment,Private room,2,100,4,1,1,290
2933661,42.3041938,-71.1062922,2.85,3.58,2.92,5.62,7.54,4.4,6.2,4.98,0.94,3.87,85,1,85,82,0.55,14,Apartment,Private room,2,100,8,1,1,365
1803138,42.3106206,-71.1002135,2.31,3.04,2.37,5.28,6.99,3.85,5.66,4.43,1.35,3.32,85,1,85,96,2.02,62,Apartment,Private room,2,90,1,1.5,1,329
11397952,42.3129614,-71.1163506,2.42,2.9,2.69,4.81,7.68,4.39,6.14,5.12,0.78,3.61,64,1,64,97,3.66,21,House,Private room,2,100,1,1,1,26
50032,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11,725,5,145,96,0.26,15,Apartment,Entire home/apt,12,100,5,2,4,329
6390634,42.2989452,-71.1116663,3.32,3.93,3.38,5.9,8,4.86,6.67,5.44,1.01,4.33,75,1,75,100,2.57,41,Condominium,Private room,2,100,2,1.5,1,8
1949996,42.2784305,-71.1599071,5.93,6.4,6.2,8.31,11.2,7.89,9.69,8.64,3.26,7.11,110,2,55,97,0.7,23,Apartment,Entire home/apt,4,100,1,1,1,2
8634599,42.3096742,-71.1131974,2.56,3.09,2.63,5.06,7.57,4.28,6.04,5.01,0.64,3.58,179,1,179,83,1.33,15,House,Entire home/apt,2,100,4,1,1,359
1704090,42.3169505,-71.1059087,1.92,2.64,1.98,4.61,6.84,3.55,5.3,4.28,1.37,2.9,125,1,125,91,1.87,67,Apartment,Entire home/apt,2,100,1,1,0,320
1187188,42.3118724,-71.1047488,2.28,3,2.34,5.08,7.03,3.89,5.7,4.48,1.1,3.26,220,4,55,96,0.59,17,Loft,Entire home/apt,4,100,1,1,2,364
12379725,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51,239,1,239,90,0.83,4,Apartment,Entire home/apt,2,97,21,1,1,304
1426711,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51,160,5,32,83,0.35,13,Condominium,Private room,5,100,3,1,1,289
4823089,42.3258875,-71.1117783,1.31,1.85,1.59,3.83,6.8,3.51,5.14,4.24,1.67,2.63,79,2,39.5,90,1.53,28,Apartment,Private room,4,90,3,2,1,0
66288,42.3322247,-71.1063993,0.63,1.42,0.9,3.43,6.11,2.82,4.59,3.56,2.53,1.95,75,1,75,78,5.87,404,Apartment,Entire home/apt,2,100,7,1,0,281
6629929,42.3313396,-71.0954951,0.67,1.4,0.74,3.69,5.68,2.38,4.14,3.12,2.54,1.68,105,1,105,93,1.69,23,Apartment,Private room,2,90,1,1,1,188
4160585,42.3285343,-71.1086054,1.12,1.92,1.36,3.9,6.62,3.33,5.1,4.06,2,2.48,85,1,85,99,1.44,34,House,Private room,1,100,1,1,1,338
13391024,42.3331993,-71.1019797,0.47,1.28,0.71,3.46,5.92,2.63,4.4,3.36,2.68,1.76,110,1,110,98,3.29,8,House,Private room,2,100,3,1,1,113
12517081,42.3310008,-71.1028088,0.59,1.4,0.83,3.6,6.04,2.75,4.52,3.48,2.32,1.88,45,1,45,85,1.03,4,House,Private room,2,100,1,1.5,1,0
13531200,42.3331993,-71.1019797,0.47,1.28,0.71,3.46,5.92,2.63,4.4,3.36,2.68,1.76,70,1,70,100,3,6,House,Private room,1,100,3,1,1,110
11861063,42.3276712,-71.1067395,1.02,1.91,1.27,3.89,6.52,3.23,5,3.96,1.99,2.38,70,2,35,86,2.1,7,House,Private room,3,100,1,1,1,120
5453775,42.3258875,-71.1117783,1.31,1.85,1.59,3.83,6.8,3.51,5.14,4.24,1.67,2.63,99,3,33,83,0.79,14,Apartment,Private room,5,100,1,2,1,101
12497846,42.3318391,-71.1056003,0.63,1.43,0.9,3.47,6.11,2.82,4.59,3.56,2.41,1.95,90,1,90,84,1.9,8,Apartment,Private room,1,100,1,1,1,0
14137262,42.3272075,-71.1062222,1.05,1.93,1.29,3.91,6.53,3.25,5.02,3.97,2.01,2.4,80,1,80,93,6.75,9,Condominium,Private room,2,100,4,1,1,30
5526487,42.329133,-71.0946362,0.95,1.68,1.02,3.98,5.85,2.56,4.32,3.29,2.39,1.97,275,3,91.67,95,1.83,28,Apartment,Entire home/apt,6,100,3,2,3,323
1373520,42.329082,-71.0978568,0.83,1.56,0.9,3.86,5.91,2.62,4.37,3.35,2.37,1.85,125,1,125,92,1.93,70,Apartment,Private room,2,100,2,1,1,330
13037372,42.3311839,-71.1086751,0.8,1.53,1.07,3.54,6.29,3,4.76,3.73,2.22,2.12,52,2,26,95,3.62,14,Apartment,Shared room,2,88,2,1,1,344
1471308,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51,70,1,70,79,1.93,72,Apartment,Private room,2,100,3,1,1,297
13521713,42.337739,-71.0957317,0.21,0.85,0.2,3.15,5.41,2.12,3.89,2.86,3.05,1.25,208,1,208,88,2.63,5,Apartment,Entire home/apt,3,100,1,1,1,44
848152,42.329082,-71.0978568,0.83,1.56,0.9,3.86,5.91,2.62,4.37,3.35,2.37,1.85,399,3,133,84,0.73,31,Apartment,Entire home/apt,7,100,2,1,2,332
1092093,42.3347357,-71.1018627,0.34,1.16,0.6,3.35,5.81,2.52,4.29,3.25,2.69,1.64,115,1,115,89,0.23,9,Apartment,Entire home/apt,3,100,12,2,1,308
1471373,42.3334924,-71.0913674,0.65,1.34,0.67,3.62,5.41,2.12,3.88,2.85,2.74,1.51,75,3,25,82,1.95,73,Apartment,Private room,3,100,3,1,1,299
13233250,42.3313396,-71.0954951,0.67,1.4,0.74,3.69,5.68,2.38,4.14,3.12,2.54,1.68,199,2,99.5,90,2.89,8,Apartment,Entire home/apt,4,97,21,1,2,320
2754149,42.3272075,-71.1062222,1.05,1.93,1.29,3.91,6.53,3.25,5.02,3.97,2.01,2.4,65,1,65,96,1.73,50,Apartment,Private room,2,90,1,1,1,245
9626892,42.3296222,-71.1049269,0.85,1.66,1.09,3.86,6.37,3,4.77,3.81,2.22,2.14,72,1,72,100,0.45,4,Townhouse,Private room,2,100,1,1,1,317
5267396,42.3314645,-71.0973132,0.63,1.37,0.7,3.66,5.79,2.5,4.27,3.23,2.5,1.65,170,1,170,91,3.86,73,Apartment,Entire home/apt,2,100,1,1,1,339
12264207,42.3296222,-71.1049269,0.85,1.66,1.09,3.86,6.37,3,4.77,3.81,2.22,2.14,150,4,37.5,86,2.14,7,Apartment,Entire home/apt,5,94,5,1,2,0
6118583,42.3311839,-71.1086751,0.8,1.53,1.07,3.54,6.29,3,4.76,3.73,2.22,2.12,140,2,70,100,0.6,10,Loft,Entire home/apt,3,100,1,1,1,60
6990023,42.3260904,-71.1044948,1,1.81,1.32,4,6.4,3.12,4.89,3.84,1.91,2.26,88,1,88,95,1.38,20,Apartment,Private room,2,91,1,1,1,305
10328539,42.3310008,-71.1028088,0.59,1.4,0.83,3.6,6.04,2.75,4.52,3.48,2.32,1.88,74,1,74,93,11.36,25,House,Private room,2,100,1,1,1,237
13000520,42.3272075,-71.1062222,1.05,1.93,1.29,3.91,6.53,3.25,5.02,3.97,2.01,2.4,80,1,80,98,2.41,9,Condominium,Private room,2,100,4,1,1,30
